지역코드,아파트,주소,층,거래일,거래금액,면적,건축년도
11740,고덕그라시움, 고덕동 693,18층,2020 12 28,"   159,000",84.24,2019
11740,고덕그라시움, 고덕동 693,16층,2020 12 28,"   145,000",59.028,2019
11740,고덕그라시움, 고덕동 693,21층,2020 12 29,"   143,000",59.028,2019
11740,고덕그라시움, 고덕동 693,3층,2020 12 29,"   131,000",59.785,2019
11740,고덕그라시움, 고덕동 693,13층,2020 12 29,"   139,500",59.785,2019
11740,고덕래미안 힐스테이트아파트, 고덕동 688,23층,2020 12 30,"   159,500",84.83,2016
11740,고덕 아이파크, 고덕동 499,10층,2020 12 31,"   129,000",59.99,2011
11740,고덕 아이파크, 고덕동 499,20층,2020 12 31,"   156,000",84.98,2011
11740,고덕래미안 힐스테이트아파트, 고덕동 688,32층,2020 12 31,"   157,000",84.94,2016
11740,고덕숲아이파크, 상일동 515,17층,2020 12 1,"   123,000",59.97,2018
11740,고덕아르테온, 상일동 520,15층,2020 12 2,"   129,000",59.98,2020
11740,고덕숲아이파크, 상일동 515,15층,2020 12 4,"   150,000",84.97,2018
11740,고덕 롯데캐슬 베네루체, 상일동 514,7층,2020 12 5,"   127,000",59.981,2019
11740,고덕 롯데캐슬 베네루체, 상일동 514,26층,2020 12 5,"   155,000",84.146,2019
11740,고덕숲아이파크, 상일동 515,10층,2020 12 7,"   140,000",84.85,2018
11740,고덕리엔파크3단지, 상일동 490,10층,2020 12 10,"    95,000",59.72,2011
11740,고덕아르테온, 상일동 520,20층,2020 12 10,"   128,000",59.98,2020
11740,동아, 상일동 473,16층,2020 12 11,"    46,000",59.25,1997
11740,고덕아르테온, 상일동 520,22층,2020 12 11,"   173,000",84.97,2020
11740,고덕센트럴아이파크, 상일동 513,18층,2020 12 11,"   131,000",59.97,2019
11740,고덕 롯데캐슬 베네루체, 상일동 514,12층,2020 12 12,"   152,000",84.923,2019
11740,고덕 롯데캐슬 베네루체, 상일동 514,6층,2020 12 12,"   152,500",84.923,2019
11740,고덕숲아이파크, 상일동 515,3층,2020 12 14,"   120,000",84.85,2018
11740,고덕리엔파크3단지, 상일동 490,9층,2020 12 15,"   107,300",84.98,2011
11740,고덕 롯데캐슬 베네루체, 상일동 514,18층,2020 12 15,"   148,000",84.146,2019
11740,고덕센트럴아이파크, 상일동 513,8층,2020 12 18,"   118,000",59.97,2019
11740,고덕센트럴아이파크, 상일동 513,17층,2020 12 19,"   129,000",59.97,2019
11740,중앙하이츠, 상일동 476,2층,2020 12 19,"   100,000",84.23,1992
11740,고덕 롯데캐슬 베네루체, 상일동 514,16층,2020 12 19,"   114,000",59.981,2019
11740,고덕리엔파크3단지, 상일동 490,10층,2020 12 19,"   107,200",84.87,2011
11740,고덕리엔파크3단지, 상일동 490,2층,2020 12 19,"   105,000",84.83,2011
11740,고덕리엔파크3단지, 상일동 490,17층,2020 12 19,"   110,000",84.83,2011
11740,고덕 롯데캐슬 베네루체, 상일동 514,2층,2020 12 20,"   143,000",84.923,2019
11740,중앙하이츠, 상일동 476,12층,2020 12 21,"   105,000",84.23,1992
11740,고덕리엔파크3단지, 상일동 490,2층,2020 12 21,"    95,000",84.98,2011
11740,고덕리엔파크3단지, 상일동 490,2층,2020 12 22,"   104,500",84.98,2011
11740,고덕숲아이파크, 상일동 515,6층,2020 12 24,"   149,500",84.85,2018
11740,고덕숲아이파크, 상일동 515,3층,2020 12 26,"   144,000",84.85,2018
11740,고덕리엔파크3단지, 상일동 490,15층,2020 12 26,"   111,000",84.87,2011
11740,고덕센트럴아이파크, 상일동 513,6층,2020 12 28,"   120,000",59.97,2019
11740,고덕 롯데캐슬 베네루체, 상일동 514,6층,2020 12 29,"   122,000",59.981,2019
11740,동아, 상일동 473,16층,2020 12 29,"    40,700",59.25,1997
11740,삼익파크맨션, 길동 53,12층,2020 12 1,"    86,000",62.91,1983
11740,현대웰하임(201동), 길동 343-2,2층,2020 12 2,"     8,150",14.468,2012
11740,현대1, 길동 470,8층,2020 12 2,"    79,500",59.85,1996
11740,삼익파크맨션, 길동 53,4층,2020 12 3,"    94,700",79.57,1983
11740,신동아4, 길동 92,4층,2020 12 3,"    64,800",81.2,1999
11740,강동큐브(2차), 길동 415-13,10층,2020 12 3,"    11,000",15.12,2013
11740,신동아, 길동 160,12층,2020 12 5,"   101,000",86.07,1983
11740,삼익파크맨션, 길동 53,9층,2020 12 5,"    85,500",62.91,1983
11740,삼익파크맨션, 길동 53,4층,2020 12 7,"    88,200",72.3,1982
11740,길동우성, 길동 400,16층,2020 12 8,"    98,500",84.75,1994
11740,삼익파크맨션, 길동 53,10층,2020 12 10,"    76,000",55.7,1982
11740,강동큐브(2차), 길동 415-13,7층,2020 12 10,"    13,000",15.12,2013
11740,광남캐스빌610V, 길동 410-3,6층,2020 12 12,"    43,000",73.53,2003
11740,삼익파크맨션, 길동 53,10층,2020 12 14,"    80,000",96.63,1982
11740,e편한세상강동에코포레, 길동 477,15층,2020 12 14,"   100,000",59.97,2020
11740,강동큐브(2차), 길동 415-13,8층,2020 12 14,"    11,000",15.12,2013
11740,청광플러스원큐브3차, 길동 415-16,13층,2020 12 15,"    10,500",13.265,2014
11740,광남캐스빌610V, 길동 410-3,3층,2020 12 16,"    30,000",53.94,2003
11740,e편한세상강동에코포레, 길동 477,5층,2020 12 17,"   106,500",84.99,2020
11740,청원파크빌2, 길동 361-18,2층,2020 12 17,"    55,000",77.19,2004
11740,길동우성, 길동 400,14층,2020 12 18,"   100,500",84.75,1994
11740,신동아4, 길동 92,4층,2020 12 19,"    62,000",81.2,1999
11740,다성이즈빌(349-1), 길동 349-1,7층,2020 12 19,"    13,400",17.2,2012
11740,삼익파크맨션, 길동 53,5층,2020 12 19,"   109,000",95.87,1983
11740,삼익파크맨션, 길동 53,3층,2020 12 19,"    78,000",55.7,1982
11740,e편한세상강동에코포레, 길동 477,2층,2020 12 21,"    86,500",59.97,2020
11740,강동큐브(2차), 길동 415-13,9층,2020 12 21,"    13,500",15.12,2013
11740,삼익파크맨션, 길동 53,1층,2020 12 21,"    84,500",64.11,1983
11740,다성이즈빌(349-1), 길동 349-1,3층,2020 12 23,"    13,100",18.16,2012
11740,강동와이시티, 길동 414-4,11층,2020 12 23,"    12,500",13.97,2014
11740,신암가온, 길동 414-6,3층,2020 12 24,"    34,700",56.7,2002
11740,삼익파크맨션, 길동 53,2층,2020 12 24,"   107,000",95.96,1983
11740,강동LG자이, 길동 474,7층,2020 12 25,"   126,500",84.88,2003
11740,강동한신휴플러스, 길동 414-10,10층,2020 12 26,"    70,000",84.61,2006
11740,장인이즈빌, 길동 475,7층,2020 12 27,"    70,700",82.918,2004
11740,에이치비골드빌(103동), 길동 384-5,14층,2020 12 28,"    59,900",62.39,2004
11740,현대1차아파트, 둔촌동 30-4,4층,2020 12 1,"   110,000",84.36,1984
11740,둔촌푸르지오, 둔촌동 630,12층,2020 12 2,"   130,000",84.9,2010
11740,현대1차아파트, 둔촌동 30-4,5층,2020 12 3,"   111,000",84.36,1984
11740,현대1차아파트, 둔촌동 30-4,6층,2020 12 3,"   119,800",84.36,1984
11740,성원, 둔촌동 613,8층,2020 12 5,"    70,500",73.98,1995
11740,프라자, 둔촌동 603,10층,2020 12 5,"   104,000",83.4,1984
11740,현대2, 둔촌동 70-5,4층,2020 12 6,"    94,000",69.17,1988
11740,경방필하우스, 둔촌동 518-6,6층,2020 12 7,"    57,000",84.86,2003
11740,프라자, 둔촌동 603,9층,2020 12 7,"   105,500",83.4,1984
11740,둔촌하이츠, 둔촌동 545,10층,2020 12 7,"    86,750",59.79,1998
11740,세양청마루, 둔촌동 426,5층,2020 12 7,"    85,500",102.45,2005
11740,한솔솔파크, 둔촌동 611,6층,2020 12 8,"   105,300",106.79,2003
11740,현대4, 둔촌동 89,6층,2020 12 10,"    97,000",83.88,1996
11740,광남캐스빌102동, 둔촌동 435-8,13층,2020 12 18,"    86,400",83.97,2004
11740,신성둔촌미소지움2, 둔촌동 134-10,13층,2020 12 19,"   125,000",84.78,2000
11740,신성둔촌미소지움1, 둔촌동 546,1층,2020 12 20,"    89,000",59.78,1998
11740,KNP이스트빌, 둔촌동 62,10층,2020 12 21,"    67,000",84.68,2004
11740,신동아파밀리에, 둔촌동 555,18층,2020 12 21,"    89,000",58.75,2002
11740,도원빌, 둔촌동 446-4,5층,2020 12 22,"    55,300",84.92,2003
11740,프라자, 둔촌동 603,4층,2020 12 22,"   105,500",83.4,1984
11740,현대4, 둔촌동 89,5층,2020 12 23,"    83,500",59.49,1996
11740,초원동아, 둔촌동 621,10층,2020 12 30,"    88,000",84.34,1997
11740,현대홈타운, 암사동 400,24층,2020 12 1,"   149,500",114.07,2004
11740,암사동한솔, 암사동 419,2층,2020 12 1,"    97,000",84.73,2002
11740,현대홈타운, 암사동 400,18층,2020 12 2,"   130,000",84.98,2004
11740,선사현대아파트, 암사동 509,22층,2020 12 2,"    95,000",59.64,2000
11740,삼성광나루, 암사동 508,18층,2020 12 2,"   130,000",114.87,2002
11740,롯데캐슬퍼스트, 암사동 414-2,27층,2020 12 3,"   187,500",133.97,2008
11740,선사현대아파트, 암사동 509,15층,2020 12 4,"   144,000",82.94,2000
11740,선사현대아파트, 암사동 509,9층,2020 12 4,"   120,000",83.18,2000
11740,롯데캐슬퍼스트, 암사동 414-2,18층,2020 12 4,"   120,000",84.98,2008
11740,프라이어팰리스, 암사동 413,21층,2020 12 5,"   106,500",59.983,2007
11740,대송, 암사동 440-4,7층,2020 12 5,"    55,000",70.6,2003
11740,프라이어팰리스, 암사동 413,23층,2020 12 8,"   145,000",114.272,2007
11740,프라이어팰리스, 암사동 413,14층,2020 12 9,"   133,000",84.988,2007
11740,한강현대, 암사동 442-1,6층,2020 12 10,"    89,500",59.94,1999
11740,롯데캐슬퍼스트, 암사동 414-2,5층,2020 12 11,"   135,000",84.98,2008
11740,프라이어팰리스, 암사동 413,2층,2020 12 12,"   132,750",114.272,2007
11740,프라이어팰리스, 암사동 413,9층,2020 12 12,"   149,500",114.272,2007
11740,프라이어팰리스, 암사동 413,13층,2020 12 14,"   155,000",114.272,2007
11740,선사현대아파트, 암사동 509,5층,2020 12 15,"   109,900",72.85,2000
11740,롯데캐슬퍼스트, 암사동 414-2,4층,2020 12 17,"   147,000",84.81,2008
11740,선사현대아파트, 암사동 509,14층,2020 12 17,"    99,000",59.64,2000
11740,프라이어팰리스, 암사동 413,3층,2020 12 17,"   128,500",84.949,2007
11740,프라이어팰리스, 암사동 413,23층,2020 12 19,"   134,000",84.975,2007
11740,삼성광나루, 암사동 508,16층,2020 12 19,"    99,800",84.93,2002
11740,선사현대아파트, 암사동 509,25층,2020 12 19,"    98,000",58.68,2000
11740,프라이어팰리스, 암사동 413,18층,2020 12 21,"   155,800",114.272,2007
11740,롯데캐슬퍼스트, 암사동 414-2,5층,2020 12 22,"   168,500",111.22,2008
11740,프라이어팰리스, 암사동 413,20층,2020 12 22,"   110,000",59.983,2007
11740,프라이어팰리스, 암사동 413,3층,2020 12 22,"   109,500",59.983,2007
11740,프라이어팰리스, 암사동 413,3층,2020 12 22,"   132,000",84.975,2007
11740,프라이어팰리스, 암사동 413,14층,2020 12 23,"   140,000",84.988,2007
11740,프라이어팰리스, 암사동 413,9층,2020 12 23,"   155,000",114.272,2007
11740,프라이어팰리스, 암사동 413,18층,2020 12 23,"   114,700",59.983,2007
11740,롯데캐슬퍼스트, 암사동 414-2,22층,2020 12 24,"   163,000",111.22,2008
11740,선사현대아파트, 암사동 509,8층,2020 12 26,"   100,000",59.64,2000
11740,선사현대아파트, 암사동 509,4층,2020 12 26,"    99,000",59.64,2000
11740,선사현대아파트, 암사동 509,4층,2020 12 26,"    99,000",59.64,2000
11740,암사라인, 암사동 442,9층,2020 12 28,"    82,500",84.87,1996
11740,선사현대아파트, 암사동 509,12층,2020 12 30,"   127,000",83.67,2000
11740,정산(103동), 암사동 441-3,2층,2020 12 30,"    95,500",131.98,2002
11740,프라이어팰리스, 암사동 413,20층,2020 12 31,"   115,000",59.983,2007
11740,성내동삼성아파트, 성내동 590,9층,2020 12 2,"   118,300",84.99,1999
11740,에스케이허브진, 성내동 194,9층,2020 12 3,"    56,000",47.36,2004
11740,코오롱(1차), 성내동 196-8,9층,2020 12 3,"    75,000",59.96,1999
11740,라움, 성내동 439-2,5층,2020 12 5,"    29,000",41.14,2004
11740,성내1차e-편한세상, 성내동 598,7층,2020 12 5,"   101,000",84.38,2003
11740,성내동삼성아파트, 성내동 590,9층,2020 12 6,"    90,850",59.88,1999
11740,올림픽파크플러스, 성내동 448-18,4층,2020 12 7,"    88,000",145.43,2002
11740,선광, 성내동 565,4층,2020 12 9,"    79,000",84.98,1997
11740,성내2차e-편한세상, 성내동 137,2층,2020 12 10,"    95,500",84.79,2004
11740,이안강동, 성내동 25-1,10층,2020 12 11,"    66,000",77.49,2006
11740,동방, 성내동 407-2,6층,2020 12 12,"    50,000",71.4,1995
11740,우림루미아트, 성내동 599,4층,2020 12 14,"    72,500",84.77,2004
11740,성안마을청구, 성내동 295,17층,2020 12 15,"   113,000",84.96,2002
11740,원다빌2, 성내동 592,6층,2020 12 15,"    75,000",83.33,2002
11740,성내1차e-편한세상, 성내동 598,14층,2020 12 17,"   107,000",84.38,2003
11740,노블네스트, 성내동 542,7층,2020 12 17,"    87,000",111.42,2002
11740,성내동삼성아파트, 성내동 590,12층,2020 12 19,"   125,000",84.99,1999
11740,씨제이나인, 성내동 164-1,15층,2020 12 19,"    85,000",84.42,2006
11740,올림픽파크한양수자인, 성내동 606,7층,2020 12 21,"   118,000",59.55,2016
11740,둔촌역청구, 성내동 419-1,18층,2020 12 22,"    82,000",59.87,1999
11740,몽촌토성, 성내동 460,3층,2020 12 22,"    70,000",83.01,1993
11740,삼진, 성내동 433-12,5층,2020 12 23,"    64,000",81.87,1995
11740,한솔애리즈1, 성내동 410-16,1층,2020 12 24,"    74,000",84.89,2002
11740,태천해오름15차, 성내동 422,1층,2020 12 24,"    36,000",84.25,2003
11740,현대, 성내동 30-2,2층,2020 12 24,"    55,000",59.36,1987
11740,에스케이허브진, 성내동 194,3층,2020 12 26,"    29,000",33.71,2004
11740,성내스테이, 성내동 549-5,7층,2020 12 26,"    60,000",52.57,2018
11740,우림루미아트, 성내동 599,5층,2020 12 26,"    74,300",84.5,2004
11740,금광포란재, 성내동 604,3층,2020 12 27,"    94,000",114.31,2007
11740,동아1, 성내동 419-13,7층,2020 12 28,"    75,000",75.02,1997
11740,올림픽파크한양수자인, 성내동 606,24층,2020 12 28,"   142,000",84.92,2016
11740,동아1, 성내동 419-13,7층,2020 12 29,"    74,000",67.64,1997
11740,우림루미아트, 성내동 599,7층,2020 12 31,"    79,000",84.5,2004
11740,금호아파트, 천호동 44,5층,2020 12 2,"    35,500",27.61,1987
11740,늘푸른아파트, 천호동 52-16,5층,2020 12 3,"    49,900",74.41,2006
11740,래미안강동팰리스, 천호동 571,10층,2020 12 3,"   120,000",59.98,2017
11740,강동역신동아파밀리에, 천호동 447-17,3층,2020 12 4,"   118,000",94.61,2015
11740,래미안강동팰리스, 천호동 571,38층,2020 12 4,"   123,000",59.98,2017
11740,래미안강동팰리스, 천호동 571,5층,2020 12 4,"   136,000",84.97,2017
11740,유원아파트, 천호동 287-9,17층,2020 12 5,"    83,900",84.3,1997
11740,대우한강베네시티, 천호동 425-5,14층,2020 12 5,"   103,000",114.63,2007
11740,래미안강동팰리스, 천호동 571,32층,2020 12 7,"   145,000",84.97,2017
11740,우성, 천호동 19-1,12층,2020 12 8,"    91,000",84.93,1985
11740,강동역두산위브센티움, 천호동 155-5,11층,2020 12 9,"    69,700",59.96,2004
11740,현진리버파크, 천호동 467-11,9층,2020 12 10,"    29,000",23.24,2017
11740,현대프라자아파트, 천호동 410-105,4층,2020 12 10,"    73,500",69.76,1990
11740,집앤사스윗사이드아파트, 천호동 328-1,6층,2020 12 10,"    25,000",14.01,2019
11740,삼성, 천호동 528,5층,2020 12 11,"    91,000",84.97,1997
11740,두산위브센티움, 천호동 414,5층,2020 12 12,"    16,000",31.65,2004
11740,래미안강동팰리스, 천호동 571,36층,2020 12 12,"   123,000",59.98,2017
11740,래미안강동팰리스, 천호동 571,25층,2020 12 12,"   137,850",84.97,2017
11740,미사 아름채 아파트, 천호동 452-15,8층,2020 12 14,"    23,000",13.0175,2020
11740,미사 아름채 아파트, 천호동 452-15,11층,2020 12 14,"    23,500",13.0175,2020
11740,강동역신동아파밀리에, 천호동 447-17,22층,2020 12 14,"   120,000",101.25,2015
11740,금호아파트, 천호동 44,13층,2020 12 14,"    37,200",27.61,1987
11740,강동역신동아파밀리에, 천호동 447-17,19층,2020 12 15,"   125,000",94.61,2015
11740,강동역신동아파밀리에, 천호동 447-17,2층,2020 12 15,"   112,000",101.25,2015
11740,래미안강동팰리스, 천호동 571,41층,2020 12 16,"   149,500",84.97,2017
11740,동아하이빌아파트, 천호동 217-132,5층,2020 12 17,"    85,000",84.97,2000
11740,강동역두산위브센티움, 천호동 155-5,5층,2020 12 17,"    65,700",59.96,2004
11740,천호태영아파트, 천호동 566,13층,2020 12 18,"   100,000",84.88,1999
11740,코오롱상가아파트, 천호동 410-100,10층,2020 12 18,"    78,000",56.4,1988
11740,삼성, 천호동 528,5층,2020 12 18,"    78,800",59.86,1997
11740,한신아파트, 천호동 237,3층,2020 12 19,"    40,000",37.1,1991
11740,강동역두산위브센티움, 천호동 155-5,4층,2020 12 21,"    66,900",59.96,2004
11740,우성, 천호동 19-1,1층,2020 12 22,"    94,800",84.93,1985
11740,대우한강베네시티, 천호동 425-5,15층,2020 12 22,"   125,000",132.44,2007
11740,금호아파트, 천호동 44,2층,2020 12 23,"    36,550",27.61,1987
11740,래미안강동팰리스, 천호동 571,8층,2020 12 23,"   119,000",59.98,2017
11740,유원아파트, 천호동 287-9,4층,2020 12 23,"    87,000",84.3,1997
11740,천호현대아이파크, 천호동 565,11층,2020 12 23,"    62,000",59.9,1999
11740,강동역두산위브센티움, 천호동 155-5,7층,2020 12 24,"    68,000",59.96,2004
11740,동아하이빌아파트, 천호동 217-132,10층,2020 12 24,"    66,000",59.98,2000
11740,미사 아름채 아파트, 천호동 452-15,6층,2020 12 25,"    23,000",12.995,2020
