지역코드,단지,주소,층,거래일,거래금액,면적,건축년도
11215,광진 코지웰, 화양동 113-1,14층,2020 12 12,"14,500",19.53,2014
11215,세종에버그린, 화양동 17-92,6층,2020 12 14,"32,900",33.53,2018
11215,화양 디펠리체, 화양동 18-9,18층,2020 12 16,"18,000",20.45,2019
11215,케이타워 오피스텔 A, 화양동 21-23,13층,2020 12 17,"14,000",19.78,2013
11215,화양타워, 화양동 110-37,4층,2020 12 22,"11,500",33.7,1999
11215,케이타워 오피스텔 B, 화양동 21-22,3층,2020 12 29,"13,000",18.85,2013
11560,	(618-22)	, 영등포동 618-22,3층,2020 12 28,"9,500",19.47,1995
11560,여의도리슈빌DS, 영등포동1가 121-5,4층,2020 12 19,"20,690",21.41,2020
11560,여의도리슈빌DS, 영등포동1가 121-5,7층,2020 12 19,"22,130",21.41,2020
11560,여의도리슈빌DS, 영등포동1가 121-5,3층,2020 12 19,"19,860",21.41,2020
11560,여의도리슈빌DS, 영등포동1가 121-5,3층,2020 12 19,"19,980",21.41,2020
11560,	(94-119)	, 영등포동2가 94-119,6층,2020 12 2,"8,850",27.67,1992
11560,여의도 디앤써밋, 영등포동2가 94-154,7층,2020 12 22,"20,000",20.74,2019
11560,여의도리버캐슬2차오피스텔, 영등포동2가 196,3층,2020 12 29,"24,270",22.99,2020
11560,여의도리버캐슬2차오피스텔, 영등포동2가 196,2층,2020 12 29,"22,740",21.82,2020
11560,여의도리버캐슬2차오피스텔, 영등포동2가 196,2층,2020 12 29,"24,014",22.99,2020
11560,여의도리버캐슬2차오피스텔, 영등포동2가 196,3층,2020 12 29,"23,046",21.82,2020
11560,여의도리버캐슬2차오피스텔, 영등포동2가 196,3층,2020 12 29,"23,046",21.82,2020
11560,여의도리버캐슬2차오피스텔, 영등포동2가 196,3층,2020 12 29,"24,270",22.99,2020
11560,여의도리버캐슬2차오피스텔, 영등포동2가 196,4층,2020 12 29,"24,374",22.99,2020
11560,여의도리버캐슬2차오피스텔, 영등포동2가 196,2층,2020 12 29,"24,014",22.99,2020
11560,여의도리버캐슬2차오피스텔, 영등포동2가 196,2층,2020 12 29,"22,740",21.82,2020
11560,여의도리버캐슬2차오피스텔, 영등포동2가 196,5층,2020 12 29,"24,374",22.99,2020
11560,여의도리버캐슬2차오피스텔, 영등포동2가 196,5층,2020 12 29,"23,150",21.82,2020
11560,여의도리버캐슬2차오피스텔, 영등포동2가 196,5층,2020 12 29,"23,150",21.82,2020
11560,오스본 오피스텔, 영등포동2가 28-153,6층,2020 12 29,"9,500",27.2,2005
11560,현대팰리스, 영등포동2가 28-138,5층,2020 12 29,"25,700",40.62,2016
11560,여의도리버캐슬2차오피스텔, 영등포동2가 196,5층,2020 12 29,"24,374",22.99,2020
11560,여의도리버캐슬2차오피스텔, 영등포동2가 196,4층,2020 12 29,"24,374",22.99,2020
11560,여의도리버캐슬2차오피스텔, 영등포동2가 196,4층,2020 12 29,"23,150",21.82,2020
11560,여의도리버캐슬2차오피스텔, 영등포동2가 196,4층,2020 12 29,"23,150",21.82,2020
11560,와이에이치빌리지, 영등포동2가 94-319,3층,2020 12 30,"20,300",17.51,2020
11560,WD스퀘어, 영등포동3가 20,8층,2020 12 15,"19,000",16.83,2020
11560,다솔 메트로시티, 영등포동3가 17,9층,2020 12 30,"34,300",25.74,2020
11560,영등포 센트럴 푸르지오 시티, 영등포동4가 443,10층,2020 12 1,"20,800",29.75,2013
11560,글로벌엠제이, 영등포동4가 147-5,5층,2020 12 4,"36,300",31.24,2020
11560,영등포 센트럴 푸르지오 시티, 영등포동4가 443,18층,2020 12 7,"20,700",29.46,2013
11560,영등포 센트럴 푸르지오 시티, 영등포동4가 443,20층,2020 12 10,"21,300",29.75,2013
11560,영등포 센트럴 푸르지오 시티, 영등포동4가 443,18층,2020 12 15,"21,400",29.75,2013
11560,영등포 센트럴 푸르지오 시티, 영등포동4가 443,14층,2020 12 28,"21,400",29.75,2013
11560,영등포 센트럴 푸르지오 시티, 영등포동4가 443,3층,2020 12 30,"20,600",29.75,2013
11560,휴젠느, 영등포동5가 88,9층,2020 12 23,"35,000",38.01,2019
11560,휴젠느, 영등포동5가 88,9층,2020 12 31,"34,000",38.03,2019
11560,골든힐, 영등포동7가 94-13,5층,2020 12 4,"33,000",54.59,2016
11560,한가람 더원, 영등포동7가 94-328,3층,2020 12 29,"24,000",25.55,2020
11560,당산역 리버리치 오피스텔, 영등포동8가 86,17층,2020 12 9,"39,500",39.98,2016
11560,당산역 리버리치 오피스텔, 영등포동8가 86,15층,2020 12 17,"38,000",39.98,2016
11560,당산역 리버리치 오피스텔, 영등포동8가 86,9층,2020 12 18,"38,600",39.98,2016
11560,한양아이클래스 오피스텔, 영등포동8가 42-1,6층,2020 12 30,"13,600",19.86,2014
11560,당산역 리버리치 오피스텔, 영등포동8가 86,6층,2020 12 30,"35,000",39.98,2016
11560,포레스텔빌딩, 여의도동 45-13,15층,2020 12 1,"22,000",48.4,1999
11560,(주)신한 여의도 드림리버 오피스텔, 여의도동 12-3,7층,2020 12 1,"30,200",29.59,2019
11560,엘지여의도에클라트, 여의도동 14-21,3층,2020 12 3,"18,500",38.01,2003
11560,여의도the샵 아일랜드 파크, 여의도동 17,4층,2020 12 4,"150,000",123.16,2006
11560,포레스텔빌딩, 여의도동 45-13,8층,2020 12 4,"13,000",29.19,1999
11560,엘지여의도에클라트, 여의도동 14-21,6층,2020 12 4,"19,000",38.01,2003
11560,엘지여의도에클라트, 여의도동 14-21,13층,2020 12 4,"19,000",38.01,2003
11560,엘지여의도에클라트, 여의도동 14-21,9층,2020 12 4,"19,000",38.01,2003
11560,진미파라곤, 여의도동 13,2층,2020 12 9,"23,000",32.39,2005
11560,(주)신한 여의도 드림리버 오피스텔, 여의도동 12-3,12층,2020 12 11,"23,500",24.5,2019
11560,포레스텔빌딩, 여의도동 45-13,9층,2020 12 11,"20,000",50.94,1999
11560,한서리버파크, 여의도동 11-11,8층,2020 12 11,"17,800",32.89,1991
11560,(주)신한 여의도 드림리버 오피스텔, 여의도동 12-3,16층,2020 12 12,"40,000",29.59,2019
11560,엘지여의도에클라트, 여의도동 14-21,4층,2020 12 14,"17,000",38.01,2003
11560,진미파라곤, 여의도동 13,3층,2020 12 14,"33,000",52.14,2005
11560,엘지여의도에클라트, 여의도동 14-21,3층,2020 12 14,"17,000",38.01,2003
11560,여의도파크센터, 여의도동 28-3,22층,2020 12 14,"151,000",128.06,2007
11560,포레스텔빌딩, 여의도동 45-13,4층,2020 12 15,"16,950",50.94,1999
11560,더하우스 소호 여의도 오피스텔, 여의도동 17-9,10층,2020 12 15,"22,000",23.63,2017
11560,여의도파크센터, 여의도동 28-3,20층,2020 12 17,"132,000",128.06,2007
11560,익스콘벤처타워, 여의도동 15-24,5층,2020 12 18,"22,500",49.87,2001
11560,익스콘벤처타워, 여의도동 15-24,5층,2020 12 18,"17,000",39.91,2001
11560,엘지여의도에클라트, 여의도동 14-21,3층,2020 12 21,"23,500",39.12,2003
11560,	(61-3)	, 여의도동 61-3,8층,2020 12 22,"20,500",45.99,1991
11560,여의도 프리베로 오피스텔, 여의도동 15-14,8층,2020 12 22,"19,000",38.13,2004
11560,	(61-3)	, 여의도동 61-3,8층,2020 12 23,"21,500",48.99,1991
11560,익스콘벤처타워, 여의도동 15-24,7층,2020 12 28,"20,000",42.14,2001
11560,한서리버파크, 여의도동 11-11,6층,2020 12 28,"12,800",32.89,1991
11560,한서리버파크, 여의도동 11-11,6층,2020 12 28,"16,000",43.19,1991
11560,(주)신한 여의도 드림리버 오피스텔, 여의도동 12-3,11층,2020 12 29,"25,000",24.5,2019
11560,엘지여의도에클라트, 여의도동 14-21,2층,2020 12 30,"18,700",38.01,2003
11560,	(61-3)	, 여의도동 61-3,14층,2020 12 30,"20,500",45.99,1991
11560,더채움오피스텔, 당산동1가 260,5층,2020 12 23,"30,300",27.94,2020
11560,더채움오피스텔, 당산동1가 260,9층,2020 12 23,"29,900",27.94,2020
11560,더채움오피스텔, 당산동1가 260,10층,2020 12 23,"29,900",27.94,2020
11560,더채움오피스텔, 당산동1가 260,5층,2020 12 23,"30,300",27.94,2020
11560,	문래역 대우미래사랑3차(B)	, 당산동2가 15-2,6층,2020 12 15,"70,000",89.7,2004
11560,THE PARK 365, 당산동3가 558-3,2층,2020 12 2,"48,700",94.17,2007
11560,해라톤, 당산동3가 395-12,7층,2020 12 2,"31,700",24.99,2020
11560,리앤나빌리지, 당산동3가 80-1,5층,2020 12 2,"15,800",30.85,2004
11560,해라톤, 당산동3가 395-12,7층,2020 12 3,"31,500",24.99,2020
11560,해라톤, 당산동3가 395-12,8층,2020 12 3,"31,800",24.99,2020
11560,THE PARK 365, 당산동3가 558-3,9층,2020 12 3,"33,000",46.88,2007
11560,해라톤, 당산동3가 395-12,10층,2020 12 5,"31,800",24.99,2020
11560,해라톤, 당산동3가 395-12,6층,2020 12 5,"31,500",24.99,2020
11560,THE PARK 365, 당산동3가 558-3,8층,2020 12 7,"30,850",46.88,2007
11560,해라톤, 당산동3가 395-12,3층,2020 12 7,"30,800",24.99,2020
11560,해라톤, 당산동3가 395-12,6층,2020 12 9,"31,300",24.99,2020
11560,THE PARK 365, 당산동3가 558-3,8층,2020 12 10,"31,000",46.88,2007
11560,해라톤, 당산동3가 395-12,9층,2020 12 10,"31,500",24.99,2020
11560,해라톤, 당산동3가 395-12,7층,2020 12 10,"31,500",24.99,2020
11560,해라톤, 당산동3가 395-12,5층,2020 12 10,"31,000",24.99,2020
11560,해라톤, 당산동3가 395-12,9층,2020 12 11,"31,900",24.99,2020
11560,THE PARK 365, 당산동3가 558-3,5층,2020 12 11,"32,000",46.88,2007
11560,해라톤, 당산동3가 395-12,4층,2020 12 12,"31,100",24.99,2020
11560,해라톤, 당산동3가 395-12,5층,2020 12 12,"31,300",24.99,2020
11560,해라톤, 당산동3가 395-12,8층,2020 12 12,"31,300",24.99,2020
11560,해라톤, 당산동3가 395-12,8층,2020 12 14,"31,600",24.99,2020
11560,THE PARK 365, 당산동3가 558-3,9층,2020 12 14,"32,500",46.88,2007
11560,해라톤, 당산동3가 395-12,4층,2020 12 17,"30,800",24.99,2020
11560,해라톤, 당산동3가 395-12,10층,2020 12 17,"31,900",24.99,2020
11560,해라톤, 당산동3가 395-12,5층,2020 12 17,"32,400",27.4,2020
11560,THE PARK 365, 당산동3가 558-3,7층,2020 12 18,"60,000",105.63,2007
11560,THE PARK 365, 당산동3가 558-3,5층,2020 12 18,"56,000",94.5,2007
11560,해라톤, 당산동3가 395-12,9층,2020 12 19,"32,000",24.99,2020
11560,THE PARK 365, 당산동3가 558-3,6층,2020 12 19,"56,000",94.17,2007
11560,해라톤, 당산동3가 395-12,3층,2020 12 20,"30,800",24.99,2020
11560,해라톤, 당산동3가 395-12,5층,2020 12 20,"31,000",24.99,2020
11560,해라톤, 당산동3가 395-12,10층,2020 12 23,"31,500",24.99,2020
11560,해라톤, 당산동3가 395-12,8층,2020 12 24,"33,300",27.4,2020
11560,해라톤, 당산동3가 395-12,3층,2020 12 28,"31,100",24.99,2020
11560,해라톤, 당산동3가 395-12,4층,2020 12 28,"30,800",24.99,2020
11560,해라톤, 당산동3가 395-12,9층,2020 12 30,"29,000",24.99,2020
11560,해라톤, 당산동3가 395-12,7층,2020 12 31,"31,200",24.99,2020
11560,	(32-153)	, 당산동4가 32-153,3층,2020 12 24,"11,000",29.82,1998
11560,데시앙루브 오피스텔, 당산동5가 8,13층,2020 12 3,"22,000",28.24,2014
11560,데시앙루브 오피스텔, 당산동5가 8,13층,2020 12 5,"23,250",28.24,2014
11560,데시앙루브 오피스텔, 당산동5가 8,8층,2020 12 15,"24,000",28.24,2014
11560,데시앙루브 오피스텔, 당산동5가 8,2층,2020 12 16,"20,800",28.24,2014
11560,데시앙루브 오피스텔, 당산동5가 8,6층,2020 12 18,"20,700",28.24,2014
11560,당산 삼성쉐르빌, 당산동5가 9-2,18층,2020 12 24,"22,700",24.12,2013
11560,당산역해링턴타워, 당산동5가 9-3,15층,2020 12 24,"20,000",23.59,2015
11560,당산 삼성쉐르빌, 당산동5가 9-2,17층,2020 12 29,"19,900",28.4,2013
11560,데시앙루브 오피스텔, 당산동5가 8,2층,2020 12 31,"21,500",28.24,2014
11560,위너스하임, 당산동6가 280-10,8층,2020 12 31,"29,000",36.04,2017
11560,현대뉴스타오피스텔, 당산동 121-107,5층,2020 12 15,"9,700",29.88,1993
11560,하임4 S, 당산동 121-109,5층,2020 12 18,"33,000",59.56,2016
11560,신현빌5차, 당산동 121-163,2층,2020 12 22,"24,100",22.88,2020
11560,신현빌5차, 당산동 121-163,4층,2020 12 22,"24,600",23.14,2020
11560,신현빌5차, 당산동 121-163,2층,2020 12 22,"24,400",23.14,2020
11560,신현빌5차, 당산동 121-163,2층,2020 12 22,"23,900",22.75,2020
11560,신현빌5차, 당산동 121-163,2층,2020 12 22,"23,900",22.75,2020
11560,신현빌5차, 당산동 121-163,4층,2020 12 22,"24,200",22.75,2020
11560,신현빌5차, 당산동 121-163,4층,2020 12 22,"24,400",22.88,2020
11560,신현빌5차, 당산동 121-163,3층,2020 12 22,"24,250",22.88,2020
11560,신현빌5차, 당산동 121-163,4층,2020 12 22,"24,200",22.75,2020
11560,신현빌5차, 당산동 121-163,2층,2020 12 22,"24,000",22.88,2020
11560,신현빌5차, 당산동 121-163,2층,2020 12 22,"24,300",23.14,2020
11560,신현빌5차, 당산동 121-163,3층,2020 12 22,"24,600",23.14,2020
11560,신현빌5차, 당산동 121-163,3층,2020 12 22,"24,400",22.88,2020
11560,신현빌5차, 당산동 121-163,3층,2020 12 22,"24,100",22.75,2020
11560,신현빌5차, 당산동 121-163,3층,2020 12 22,"24,100",22.75,2020
11560,신현빌5차, 당산동 121-163,3층,2020 12 22,"24,500",23.14,2020
11560,신현빌5차, 당산동 121-163,4층,2020 12 22,"24,750",23.14,2020
11560,신현빌5차, 당산동 121-163,4층,2020 12 22,"24,500",22.88,2020
11260,서일타운, 면목동 68-2,7층,2020 12 12,"9,900",32.67,2002
11260,건원 베스트원, 면목동 105-4,6층,2020 12 19,"18,200",29.96,2015
11260,라메즈오피스텔(104-32), 상봉동 104-32,3층,2020 12 5,"11,500",26.6,2004
11260,한일써너스빌, 상봉동 81-5,25층,2020 12 8,"16,350",32.48,2003
11260,경운오피스텔, 상봉동 88-46,3층,2020 12 30,"8,000",26.07,2004
11260,중화동 범양프레체, 중화동 208-4,5층,2020 12 3,"11,500",22.21,2012
11260,효성 써너스빌 에코, 망우동 508-2,10층,2020 12 9,"10,000",18.5,2016
11260,한일써너스빌리젠시 1단지, 망우동 479,9층,2020 12 12,"33,950",59.29,2008
11260,효성 써너스빌 에코, 망우동 508-2,9층,2020 12 19,"10,700",18.5,2016
11260,효성 써너스빌 에코, 망우동 508-2,8층,2020 12 28,"9,900",18.5,2016
11260,한일써너스빌리젠시 2단지, 망우동 495,3층,2020 12 29,"31,000",59.63,2008
11260,효성 써너스빌 에코, 망우동 508-2,15층,2020 12 29,"10,470",18.5,2016
11260,금강리빙스텔, 신내동 646,5층,2020 12 7,"13,800",35.1,2003
11350,건양오피스텔, 공릉동 383-12,2층,2020 12 14,"9,550",17.14,2012
11350,로우폴리스, 공릉동 670-11,7층,2020 12 30,"11,000",28.69,2004
11350,로우폴리스, 공릉동 670-11,9층,2020 12 30,"11,000",29.07,2004
11350,토마토파르코, 상계동 1267,9층,2020 12 2,"14,500",36.77,2005
11350,(693-2), 상계동 693-2,10층,2020 12 5,"13,300",26.39,1993
11350,토마토파르코, 상계동 1267,6층,2020 12 10,"15,800",36.77,2005
11350,하이베라스, 상계동 1262,3층,2020 12 12,"13,000",39.29,2003
11350,하이베라스, 상계동 1262,8층,2020 12 16,"12,000",39.29,2003
11350,마블러스1, 상계동 341-7,8층,2020 12 22,"11,900",25.53,2003
11350,하이베라스, 상계동 1262,6층,2020 12 26,"12,700",36.29,2003
11350,	(506)	, 중계동 506,13층,2020 12 2,"37,000",69.03,2005
11350,	(506)	, 중계동 506,4층,2020 12 3,"50,000",93.37,2005
11350,	(506)	, 중계동 506,7층,2020 12 7,"42,000",72.45,2005
11350,	(506)	, 중계동 506,8층,2020 12 10,"19,000",41.68,2005
11350,	(506)	, 중계동 506,13층,2020 12 12,"29,000",51.3,2005
11350,	(506)	, 중계동 506,3층,2020 12 15,"20,000",41.68,2005
11350,씨앤미, 중계동 509-1,4층,2020 12 16,"17,750",50.35,2004
11350,씨앤미, 중계동 509-1,9층,2020 12 19,"26,300",59.0,2004
11350,	(506)	, 중계동 506,4층,2020 12 22,"40,000",72.45,2005
11350,	(506)	, 중계동 506,6층,2020 12 23,"50,000",80.96,2005
11620,덕산에코빌, 봉천동 1687-7,3층,2020 12 4,"37,000",64.26,2016
11620,덕산에코빌, 봉천동 1687-7,4층,2020 12 4,"37,500",64.26,2016
11620,덕산에코빌, 봉천동 1687-7,5층,2020 12 4,"37,000",64.26,2016
11620,하우피스오피스텔, 봉천동 725-4,2층,2020 12 7,"12,000",27.38,2003
11620,CO-OP RESIDENCE/서울대입구, 봉천동 861-7,4층,2020 12 7,"14,500",26.67,2005
11620,PRAVIDA 162, 봉천동 1568-2,13층,2020 12 8,"17,970",19.82,2013
11620,PRAVIDA 162, 봉천동 1568-2,17층,2020 12 8,"18,300",19.82,2013
11620,서울대역해담채, 봉천동 867-9,3층,2020 12 14,"12,000",16.82,2012
11620,CO-OP RESIDENCE/서울대입구, 봉천동 861-7,4층,2020 12 15,"15,500",26.67,2005
11620,청룡오피스텔, 봉천동 921-6,7층,2020 12 15,"13,000",13.2,2005
11620,하우피스오피스텔, 봉천동 725-4,6층,2020 12 17,"12,400",23.84,2003
11620,	(1663-10)	, 봉천동 1663-10,4층,2020 12 17,"12,000",15.9,2003
11620,대우디오슈페리움1단지, 봉천동 856-5,7층,2020 12 18,"46,150",70.49,2007
11620,덕산에코빌, 봉천동 1687-7,2층,2020 12 19,"35,000",64.26,2016
11620,세종오피스텔, 봉천동 865-2,9층,2020 12 19,"13,500",28.8,1990
11620,PRAVIDA 162, 봉천동 1568-2,2층,2020 12 20,"17,000",19.82,2013
11620,	(1663-10)	, 봉천동 1663-10,4층,2020 12 21,"13,000",15.9,2003
11620,PRAVIDA 162, 봉천동 1568-2,15층,2020 12 23,"17,800",18.7,2013
11620,CO-OP RESIDENCE/서울대입구, 봉천동 861-7,12층,2020 12 27,"11,000",17.19,2005
11620,청룡오피스텔, 봉천동 921-6,3층,2020 12 28,"13,000",14.26,2005
11620,신원메트로빌, 봉천동 870-13,8층,2020 12 29,"38,000",73.73,2006
11620,에이스 에이-존, 봉천동 870-12,6층,2020 12 30,"15,700",24.31,2005
11620,몽삐에뜨골드, 신림동 1474-15,3층,2020 12 2,"24,700",24.18,2020
11620,신림큐브, 신림동 1421-1,4층,2020 12 3,"11,750",16.46,2015
11620,일성트루엘, 신림동 1523-1,7층,2020 12 3,"17,300",26.12,2013
11620,삼모 더 프라임 타워, 신림동 1638-1,12층,2020 12 6,"17,000",33.52,2011
11620,삼모 더 프라임 타워, 신림동 1638-1,25층,2020 12 7,"25,400",43.68,2011
11620,삼모 더 프라임 타워, 신림동 1638-1,11층,2020 12 10,"18,900",33.52,2011
11620,삼모 더 프라임 타워, 신림동 1638-1,21층,2020 12 11,"26,250",43.68,2011
11620,., 신림동 529-15,4층,2020 12 17,"24,500",27.38,2020
11620,엘리젠트오피스텔, 신림동 94-208,6층,2020 12 17,"11,600",24.0,2004
11620,엘리젠트오피스텔, 신림동 94-208,6층,2020 12 17,"11,600",24.0,2004
11620,., 신림동 529-15,3층,2020 12 17,"24,000",27.38,2020
11620,삼모 더 프라임 타워, 신림동 1638-1,9층,2020 12 17,"18,900",30.8,2011
11620,신림오피스텔, 신림동 1431-38,10층,2020 12 18,"11,000",28.35,1998
11620,엘리젠트오피스텔, 신림동 94-208,2층,2020 12 29,"11,000",24.0,2004
11140,명동아르누보센텀, 을지로2가 199-40,7층,2020 12 11,"27,200",28.58,2008
11140,충무로엘크루메트로시티2, 충무로5가 36-2,13층,2020 12 10,"32,800",41.41,2016
11140,코업레지던스, 을지로6가 32,2층,2020 12 9,"9,500",15.94,2003
11140,코업레지던스, 을지로6가 32,2층,2020 12 9,"9,500",15.94,2003
11140,엘크루 메트로시티, 충무로3가 49,14층,2020 12 14,"25,000",26.65,2013
11140,(251-10), 신당동 251-10,10층,2020 12 7,"30,892",22.29,2020
11140,(251-10), 신당동 251-10,2층,2020 12 30,"27,750",22.29,2020
11140,(251-10), 신당동 251-10,6층,2020 12 30,"28,400",22.29,2020
