건물명,주소,층,거래일,거래금액,면적,평,건축년도,10평보증금평균,10평월세평균,건물형태,보증금평가,월세평가,경도,위도
경일빌라,하계동 171-6,4층,2020 10 6,"    15,000/         0",61.29,18.5,1993,8108.108108108108,0.0,연립/다세대,적정보증금,적정월세,127.074181,37.63681500000001
우신주택,하계동 169-3,4층,2020 10 16,"     4,000/        70",71.2,21.5,2009,7567.400699732452,16.27906976744186,연립/다세대,적정보증금,적정월세,127.122011,37.54285
금성하우스,하계동 65-5,5층,2020 10 27,"     3,088/         4",26.15,7.9,2014,4379.731584566112,2.531645569620253,연립/다세대,적정보증금,적정월세,127.077515,37.636507
가람아트빌 A,상계동 1090-23,4층,2020 10 6,"    13,000/         0",44.13,13.3,2003,9774.436090225565,0.0,연립/다세대,적정보증금,적정월세,127.051436,37.673693
초록하이츠빌라C동,상계동 111-206,1층,2020 10 7,"     9,000/        20",66.06,20.0,1996,2974.63768115942,18.285024154589358,연립/다세대,적정보증금,적정월세,126.96644,37.541113
백하하우스,상계동 185-8,3층,2020 10 8,"    11,000/         0",43.57,13.2,2014,8333.333333333334,0.0,연립/다세대,적정보증금,적정월세,127.070393,37.655247
범하라이프타운가동,상계동 가-2008-9,5층,2020 10 10,"    13,000/         0",105.97,32.1,2004,4049.844236760125,0.0,연립/다세대,적정보증금,적정월세,127.07033,37.672997
타워그린빌라B,상계동 111-25,4층,2020 10 12,"     7,000/         0",38.76,11.7,1995,6071.937321937322,0.0,연립/다세대,적정보증금,적정월세,127.135481,37.545436
흥안빌라 A동,상계동 77-38,1층,2020 10 12,"     8,000/         0",35.52,10.7,1990,7242.990654205607,0.0,연립/다세대,적정보증금,적정월세,127.135564,37.530426
신성파크빌라,상계동 111-321,2층,2020 10 13,"     6,000/         0",55.4,16.8,1994,3425.058548009368,0.0,연립/다세대,적정보증금,적정월세,127.146965,37.542664
성원그린빌 A동,상계동 1105-52,3층,2020 10 16,       500/        40,28.0,8.5,2004,5379.469288350342,31.284644922231024,연립/다세대,적정보증금,적정월세,126.837438,37.520226
원당빌라,상계동 111-422,2층,2020 10 20,"     7,500/         0",37.14,11.2,1993,6696.428571428573,0.0,연립/다세대,적정보증금,적정월세,127.080183,37.671939
현대하이츠빌라1차,상계동 111-74,4층,2020 10 21,"    14,500/         0",62.31,18.8,1996,7305.978716618724,0.0,연립/다세대,적정보증금,적정월세,127.146128,37.543658
호연빌라,상계동 111-43,1층,2020 10 23,"     1,000/        40",57.0,17.2,1998,3885.516959211707,7.7519379844961245,연립/다세대,적정보증금,적정월세,127.077334,37.67134
시온7동,상계동 1048-41,2층,2020 10 23,       465/        36,48.37,14.6,2019,319.2394104519525,31.18207609586307,연립/다세대,적정보증금,적정월세,127.054117,37.67412
동원맨션,상계동 111-327,3층,2020 10 24,"    10,000/         0",76.9,23.3,1995,3160.183465829724,10.938654841093866,연립/다세대,적정보증금,적정월세,126.832565,37.522242
(90-14),상계동 90-14,3층,2020 10 26,"     1,000/        40",41.21,12.5,2002,800.0,32.0,연립/다세대,적정보증금,적정월세,127.076786,37.666128
삼우아트빌라 2동,상계동 184-26,4층,2020 10 29,"     9,000/         0",31.58,9.6,1993,9375.0,0.0,연립/다세대,적정보증금,적정월세,127.070399,37.654806
"은수빌라 A,B",상계동 138-72,1층,2020 10 31,"    10,000/         0",33.72,10.2,1992,9052.287581699347,0.0,연립/다세대,적정보증금,적정월세,127.071158,37.664804
"천우빌라 14차 가,나",상계동 134-12,3층,2020 10 31,"    12,000/         0",46.92,14.2,1998,8450.704225352112,0.0,연립/다세대,적정보증금,적정월세,127.07037,37.66714
영신,중계동 107-43,3층,2020 10 13,"    11,000/         0",40.17,12.2,1992,8196.721311475409,0.0,연립/다세대,적정보증금,적정월세,127.128372,37.533959
궁전레스빌,중계동 171-5,2층,2020 10 20,"    10,000/        40",80.55,24.4,2002,4098.360655737705,16.393442622950822,연립/다세대,적정보증금,적정월세,127.07728,37.66014000000001
(242-0),명일동 242,1층,2020 10 8,"    16,000/         0",53.48,16.2,1986,9876.543209876545,0.0,연립/다세대,적정보증금,적정월세,127.153179,37.54852
(615-0),고덕동 615,1층,2020 10 5,"    10,000/         0",54.57,16.5,1986,6024.315006350935,0.0,연립/다세대,적정보증금,적정월세,126.86889,37.534975
청아재,고덕동 276-2,3층,2020 10 22,"    31,500/         0",59.51,18.0,2019,8912.105762982956,19.673114409956515,연립/다세대,적정보증금,적정월세,127.135289,37.554283
정호빌라,상일동 197,2층,2020 10 6,"    13,000/         0",49.2,14.9,1987,8724.8322147651,0.0,연립/다세대,적정보증금,적정월세,127.170851,37.550006
(329-4),상일동 329-4,1층,2020 10 6,"     4,000/         0",48.93,14.8,1993,2702.7027027027025,0.0,연립/다세대,적정보증금,적정월세,127.173039,37.547643
(298-7),상일동 298-7,1층,2020 10 13,"    10,500/         0",41.4,12.5,1986,8400.0,0.0,연립/다세대,적정보증금,적정월세,127.172309,37.548115
(269-2),상일동 269-2,1층,2020 10 16,"    13,000/         0",43.17,13.1,1986,9923.664122137403,0.0,연립/다세대,적정보증금,적정월세,127.172485,37.549675
정일빌라(1동),길동 404-3,1층,2020 10 7,"    19,500/         0",66.49,20.1,1992,9701.492537313432,0.0,연립/다세대,적정보증금,적정월세,127.143262,37.53596
삼성타운(A동),길동 410-8,2층,2020 10 12,"    20,000/        24",75.7,22.9,2002,8733.624454148472,10.480349344978166,연립/다세대,적정보증금,적정월세,127.141268,37.536207
은성빌라,길동 405-8,3층,2020 10 12,       500/        35,51.08,15.5,2002,4891.020052310375,11.290322580645164,연립/다세대,적정보증금,적정월세,127.128843,37.544099
(409-15),길동 409-15,2층,2020 10 13,"    10,000/        40",45.04,13.6,2009,7352.941176470589,29.411764705882355,연립/다세대,적정보증금,적정월세,127.140681,37.536121
서연주택,길동 99,3층,2020 10 19,"     3,840/        21",35.97,10.9,2015,3522.9357798165142,19.266055045871557,연립/다세대,적정보증금,적정월세,127.14678700000002,37.539419
(40-2),둔촌동 40-2,1층,2020 10 6,       300/        25,29.58,8.9,1986,337.0786516853932,28.089887640449447,연립/다세대,적정보증금,적정월세,127.145381,37.531758
효성빌,둔촌동 486-4,5층,2020 10 14,"     9,500/        50",67.29,20.4,2003,3529.3961871609645,23.946223951836885,연립/다세대,적정보증금,적정월세,127.138291,37.531419
동일빌라,둔촌동 470-22,1층,2020 10 17,"     5,000/        45",44.08,13.3,2002,3759.398496240601,33.83458646616541,연립/다세대,적정보증금,적정월세,127.139788,37.531051
로얄하우스B동,둔촌동 492-11,2층,2020 10 17,"    20,000/        40",72.99,22.1,2001,9049.773755656108,18.099547511312217,연립/다세대,적정보증금,적정월세,127.138348,37.530347
조이빌,암사동 515-1,2층,2020 10 6,"     8,000/        45",46.7,14.1,2008,5673.758865248227,31.914893617021278,연립/다세대,적정보증금,적정월세,127.12508400000002,37.550099
금성빌리지,암사동 482-1,2층,2020 10 7,"    10,000/        50",44.58,13.5,2003,9876.543209876545,24.691358024691358,연립/다세대,적정보증금,적정월세,127.132947,37.55123
금성아트빌,암사동 470-3,2층,2020 10 9,"    19,400/         0",53.32,16.1,2012,9497.066942719117,20.833333333333336,연립/다세대,적정보증금,적정월세,127.131885,37.552096
(445-15),암사동 445-15,1층,2020 10 14,"     9,000/        22",40.59,12.3,1986,7317.073170731706,17.886178861788622,연립/다세대,적정보증금,적정월세,127.134776,37.556514
예다움,암사동 486-79,5층,2020 10 16,"    15,000/         0",49.63,15.0,2015,9004.246284501063,0.0,연립/다세대,적정보증금,적정월세,127.13683,37.556034
(513-5),암사동 513-5,2층,2020 10 19,"     8,000/        30",28.59,8.6,2009,8720.930232558141,33.139534883720934,연립/다세대,적정보증금,적정월세,127.126365,37.548928
신우휴먼빌,암사동 457-30,4층,2020 10 22,"     2,214/        29",43.07,13.0,2019,2354.124718335166,18.302993711399733,연립/다세대,적정보증금,적정월세,127.130295,37.530162
양지빌라A동(449-10),암사동 449-10,3층,2020 10 24,"    13,000/         0",41.21,12.5,1986,10000.0,0.0,연립/다세대,적정보증금,적정월세,127.127129,37.530904
현대빌라1동,암사동 467,2층,2020 10 29,"    25,000/         0",54.93,16.6,1992,6277.941956505266,8.805031446540882,연립/다세대,적정보증금,적정월세,126.865647,37.533232
아성주택,암사동 479-4,3층,2020 10 31,"    17,500/         0",64.53,19.5,1992,8974.358974358975,0.0,연립/다세대,적정보증금,적정월세,127.133682,37.551307
Eco Viu,암사동 438,5층,2020 10 31,"     2,500/        30",57.46,17.4,2009,8286.024670591534,14.218881412952065,연립/다세대,적정보증금,적정월세,126.874541,37.545193
(245-36),성내동 245-36,2층,2020 10 5,"     8,000/        40",37.44,11.3,2004,8407.079646017699,26.54867256637168,연립/다세대,적정보증금,적정월세,127.135081,37.534008
선타워,성내동 413-17,4층,2020 10 8,"     3,000/        50",51.43,15.6,2003,1923.0769230769235,32.05128205128205,연립/다세대,적정보증금,적정월세,127.136068,37.529934
(80-2),성내동 80-2,2층,2020 10 10,"     2,000/        70",69.18,20.9,2005,956.9377990430625,33.49282296650718,연립/다세대,적정보증금,적정월세,127.123416,37.536869
(428-12),성내동 428-12,4층,2020 10 13,"     6,000/        45",40.34,12.2,2003,4731.743666169897,35.48807749627421,연립/다세대,적정보증금,적정월세,126.875834,37.545764
(434-24),성내동 434-24,2층,2020 10 14,"     5,000/        50",43.32,13.1,2006,7207.557408441297,21.380654968441227,연립/다세대,적정보증금,적정월세,127.12986399999998,37.527284
(427-63),성내동 427-63,3층,2020 10 14,"    15,000/        30",53.55,16.2,2003,9259.25925925926,18.51851851851852,연립/다세대,적정보증금,적정월세,127.13398,37.527467
(408-21),성내동 408-21,1층,2020 10 15,"    16,000/         0",41.355,12.5,1986,9800.0,0.0,연립/다세대,적정보증금,적정월세,126.907658,37.500569
금성빌,성내동 423-39,2층,2020 10 19,"     5,000/        70",58.44,17.7,2004,3613.6872401662927,33.92495469566144,연립/다세대,적정보증금,적정월세,126.831475,37.541387
세광빌딩,성내동 111-62,5층,2020 10 20,"     5,000/        60",60.48,18.3,1999,2732.24043715847,32.786885245901644,연립/다세대,적정보증금,적정월세,127.122173,37.532931
우죽아트빌,성내동 383-7,3층,2020 10 28,"    25,000/         0",57.84,17.5,2001,9714.285714285717,0.0,연립/다세대,적정보증금,적정월세,127.134438,37.530985
천일빌딩,성내동 442-7,3층,2020 10 29,"    17,000/        10",56.51,17.1,2001,8980.559506875295,4.0935672514619865,연립/다세대,적정보증금,적정월세,127.037526,37.643018
베네스트빌리지,성내동 245,2층,2020 10 31,"    10,000/        65",61.31,18.5,2002,5405.405405405405,35.135135135135144,연립/다세대,적정보증금,적정월세,127.134831,37.534141
성내동(435-15),성내동 435-15,3층,2020 10 31,"     4,000/        45",44.35,13.4,2001,2985.074626865672,33.582089552238806,연립/다세대,적정보증금,적정월세,127.130122,37.52552
원덕아트,천호동 43-2,2층,2020 10 5,"     2,000/        65",40.9,12.4,2004,7459.677419354838,30.241935483870968,연립/다세대,적정보증금,적정월세,126.90357,37.500937
삼원빌,천호동 47-11,3층,2020 10 5,"    22,000/         0",44.4,13.4,2012,9785.5502706249,31.57495489585041,연립/다세대,적정보증금,적정월세,127.13387,37.53991
(461-68),천호동 461-68,1층,2020 10 7,"    12,000/         0",58.12,17.6,1996,6818.181818181818,0.0,연립/다세대,적정보증금,적정월세,127.122139,37.541617
두산빌라,천호동 195-19,1층,2020 10 7,"     1,000/        60",55.77,16.9,1992,591.715976331361,35.502958579881664,연립/다세대,적정보증금,적정월세,127.132975,37.540985
한빛주택,천호동 394-2,3층,2020 10 10,"    13,000/         0",46.21,14.0,2007,9285.714285714286,0.0,연립/다세대,적정보증금,적정월세,127.132265,37.542728
(231-29),천호동 231-29,3층,2020 10 12,"    10,000/        25",43.49,13.2,2001,8675.096832991569,9.46969696969697,연립/다세대,적정보증금,적정월세,127.040707,37.635367
강변빌라,천호동 337-84,5층,2020 10 12,"    18,000/         0",59.53,18.0,2002,7222.222222222222,10.0,연립/다세대,적정보증금,적정월세,126.864666,37.54792800000001
(220-10),천호동 220-10,2층,2020 10 12,"    14,700/        35",75.42,22.8,2002,6447.368421052632,15.350877192982454,연립/다세대,적정보증금,적정월세,127.13548,37.545554
(192-31),천호동 192-31,2층,2020 10 17,"    20,000/         0",67.62,20.5,2004,9433.357969943336,0.0,연립/다세대,적정보증금,적정월세,126.86626499999998,37.542492
(74-14),천호동 74-14,4층,2020 10 17,"     5,000/         0",60.15,18.2,2007,2747.2527472527468,0.0,연립/다세대,적정보증금,적정월세,127.137699,37.545471
(55-10),천호동 55-10,2층,2020 10 19,"    20,000/         0",35.98,10.9,2002,9400.280200659829,21.34646962233169,연립/다세대,적정보증금,적정월세,126.864871,37.542595
정훈빌라트,천호동 191-44,1층,2020 10 19,"    19,000/         0",74.88,22.7,2001,8370.044052863435,0.0,연립/다세대,적정보증금,적정월세,127.131073,37.540097
해담빌,천호동 87-3,5층,2020 10 22,"     1,665/        22",29.91,9.0,2019,1720.9751132087888,22.50568863859552,연립/다세대,적정보증금,적정월세,126.875417,37.54412
유천천호빌라,천호동 397-419,2층,2020 10 23,"     3,000/        85",92.2,27.9,1986,6913.084504679371,5.974492031883293,연립/다세대,적정보증금,적정월세,126.869457,37.53717
청수빌라,천호동 326-35,1층,2020 10 24,"     5,000/        60",67.8,20.5,1994,2439.0243902439024,29.268292682926827,연립/다세대,적정보증금,적정월세,127.123737,37.546251
점보빌라,천호동 231-23,3층,2020 10 30,"    12,000/         0",52.37,15.8,1991,7594.93670886076,0.0,연립/다세대,적정보증금,적정월세,127.137623,37.548119
청원그린빌,천호동 166-71,3층,2020 10 31,"     4,000/        80",72.52,21.9,2002,5240.165086055496,18.264840182648406,연립/다세대,적정보증금,적정월세,126.838003,37.528287
(225-1),천호동 225-1,4층,2020 10 31,"    30,000/         0",69.39,21.0,2000,9447.004608294932,13.133640552995393,연립/다세대,적정보증금,적정월세,127.140212,37.549363
효성빌라(318-178),목동 318-178,3층,2020 10 6,"    16,800/         0",64.0,19.4,2001,8659.793814432991,0.0,연립/다세대,적정보증금,적정월세,126.86748500000002,37.541855
선정그랜드빌,목동 318-100,4층,2020 10 6,"    17,000/         0",53.4,16.2,2007,9154.959557258408,0.0,연립/다세대,적정보증금,적정월세,126.832765,37.521784
태형그린빌라(가동),목동 784-1,1층,2020 10 7,"    12,500/         0",66.04,20.0,1996,6250.0,0.0,연립/다세대,적정보증금,적정월세,126.864206,37.535002
목동르네상스,목동 42-23,4층,2020 10 10,"     9,000/         0",16.12,4.9,2013,9704.506802721087,28.645833333333336,연립/다세대,적정보증금,적정월세,127.003166,37.539762
임성아트빌,목동 318-10,4층,2020 10 10,"     9,000/         0",34.84,10.5,2002,8735.994397759105,0.0,연립/다세대,적정보증금,적정월세,126.979537,37.549084
그린빌라(3동),목동 756-3,1층,2020 10 10,"     9,000/         0",36.68,11.1,1989,8108.108108108108,0.0,연립/다세대,적정보증금,적정월세,126.835653,37.520092
동서주택,목동 525-1,1층,2020 10 13,"    12,000/         0",63.03,19.1,1993,8900.523560209424,0.0,연립/다세대,적정보증금,적정월세,126.845639,37.520316
금호하이츠,목동 231-154,2층,2020 10 14,"    21,000/         0",80.37,24.3,1996,8641.975308641975,0.0,연립/다세대,적정보증금,적정월세,126.87305,37.540502
