건물명,주소,층,거래일,거래금액,면적,평,건축년도,10평보증금평균,10평월세평균
구로선경오피스텔, 구로동 106-4,19층,2020 7 18,500/45,33.81,10.2,1993,668.8268527750083,41.126620139581256
하나가드리움(186-17), 구로동 186-17,7층,2020 7 21,"3,000/45",25.92,7.8,2002,6196.581196581197,48.07692307692307
	골드마인(Ⅲ)오피스텔	, 구로동 1130-23,4층,2020 7 24,"6,000/0",12.9,3.9,2002,13752.913752913755,0.0
라움, 개봉동 70-30,8층,2020 7 13,"30,800/0",56.45,17.1,2019,18744.017326256093,0.0
해츠빌, 오류동 76-2,11층,2020 7 8,"25,700/0",49.06,14.8,2018,17364.864864864863,0.0
삼백리치빌, 오류동 73-6,8층,2020 7 27,"15,000/15",68.52,20.7,2004,10179.434092477572,1.0351966873706004
예성라온팰리스, 오류동 33-1,2층,2020 7 27,"29,000/0",92.02,27.8,2007,9724.986013995847,0.0
다숲, 오류동 68-6,2층,2020 7 31,"2,000/95",65.5,19.8,2017,1010.1010101010102,47.97979797979798
더메종277, 천왕동 277-6,4층,2020 7 18,"1,000/66",27.33,8.3,2020,1731.0165182216767,90.43386946123246
노블하우스, 사당동 183-1,4층,2020 7 18,"25,000/0",52.46,15.9,2016,15723.270440251572,0.0
대방오피스텔, 대방동 337-1,7층,2020 7 3,"11,000/0",20.52,6.2,2003,9032.258064516129,38.70967741935483
디앤제이하우징, 불광동 281-22,4층,2020 7 29,"21,500/0",46.38,14.0,2016,15357.142857142859,0.0
초원그린빌, 갈현동 325-8,8층,2020 7 10,"21,100/0",43.43,13.1,2019,16587.03251788183,0.0
플러스빌(2-16), 구산동 2-16,3층,2020 7 13,"1,000/55",37.03,11.2,2010,892.8571428571429,49.107142857142854
이지플오피스텔, 대조동 6-42,3층,2020 7 8,"7,000/0",22.26,6.7,2003,10447.761194029852,0.0
동남빌리지, 염창동 263-20,2층,2020 7 10,"3,000/50",28.4,8.6,2019,7031.927680321532,46.519360107501996
경동미르웰한올림, 등촌동 656-1,10층,2020 7 10,"1,000/56",17.99,5.4,2016,15263.532763532763,50.356125356125354
경남파크빌, 등촌동 719,4층,2020 7 10,"25,700/0",31.41,9.5,2015,29957.71479982006,0.0
아줄리움, 등촌동 637-16,5층,2020 7 11,"28,800/0",33.0,10.0,2019,28800.0,0.0
경동미르웰양천향교2차, 등촌동 685,13층,2020 7 12,"23,500/0",29.68,9.0,2020,19290.76738609117,20.259792166267
어위쉬 예다인, 등촌동 63-12,14층,2020 7 18,"32,000/0",73.32,22.2,2008,12958.977885448472,3.968253968253968
현대프린스텔, 등촌동 628-13,3층,2020 7 18,"9,100/0",29.81,9.0,1999,5941.233476898941,34.2579039172937
등촌투웨니퍼스트3차, 등촌동 633-21,10층,2020 7 25,"4,000/42",27.97,8.5,2016,22839.215686274507,6.588235294117647
경동미르웰한올림, 등촌동 656,6층,2020 7 30,"14,000/0",16.19,4.9,2016,17982.14992927864,45.879975752677325
강변샤르망2단지, 등촌동 628-32,5층,2020 7 31,"33,500/0",63.16,19.1,2005,9648.466716529543,25.30541012216404
아이디움, 등촌동 656-36,3층,2020 7 31,"2,000/40",17.31,5.2,2014,10396.634615384612,46.99519230769231
엠타워, 화곡동 899-29,3층,2020 7 1,500/25,18.35,5.6,2011,892.8571428571429,44.642857142857146
세교예지안6차, 화곡동 924-15,2층,2020 7 2,"16,200/0",34.7,10.5,2016,15314.285714285716,0.0
서광프리메라, 화곡동 981-1,3층,2020 7 3,"25,000/0",90.12,27.3,2006,6662.676630130825,10.928961748633881
세교예지안5차, 화곡동 914-32,2층,2020 7 3,"17,800/0",43.2,13.1,2016,6079.649683413219,33.59173126614987
세림, 화곡동 899-2,3층,2020 7 4,"14,900/0",33.61,10.2,2015,14607.843137254904,0.0
덕용팰리체, 화곡동 371-21,7층,2020 7 4,"27,300/0",49.56,15.0,2018,18200.0,0.0
제이투오피스텔, 화곡동 903-5,10층,2020 7 7,"22,900/0",26.13,7.9,2019,28987.3417721519,0.0
월드빌, 화곡동 1075-20,3층,2020 7 8,"6,500/0",21.24,6.4,2002,10156.25,0.0
BK힐타운 화곡, 화곡동 24-43,2층,2020 7 10,"8,000/40",31.61,9.6,2019,14813.61775479423,24.617539323421678
화신오피스텔, 화곡동 105-398,5층,2020 7 10,"8,925/0",21.23,6.4,2002,13945.3125,0.0
서안EZtel, 화곡동 1063-8,6층,2020 7 11,"9,000/0",32.81,9.9,2001,9090.90909090909,0.0
크라운뷰, 화곡동 982-17,10층,2020 7 11,"16,000/0",49.22,14.9,2009,8598.135471867328,0.0
	(1063-17)	, 화곡동 1063-17,5층,2020 7 11,500/43,25.35,7.7,2002,649.3506493506493,55.84415584415584
경동엠파이어시티 101동, 화곡동 1051-1,6층,2020 7 11,500/45,16.1,4.9,2013,1858.779518353987,88.81225157820899
화성오피스텔(29-45), 화곡동 29-45,6층,2020 7 13,"8,000/0",25.95,7.8,2003,10256.410256410256,0.0
지엠벨리, 화곡동 1116-5,14층,2020 7 14,"21,000/0",21.16,6.4,2020,21475.87591947348,52.40676216285972
메종드로제, 화곡동 926-3,5층,2020 7 15,"27,500/0",47.5,14.4,2019,19097.222222222223,0.0
