주택종류,소재지번,도로명,건물명,층,전용면적(㎡),계약년월,계약일,거래금액(만원),건축년도
오피스텔,서울특별시 동대문구 장안동415-10,천호대로 385,글로벌팰리스,6,35.04,202002,17,"        25,200",2019
오피스텔,서울특별시 동대문구 장안동415-10,천호대로 385,글로벌팰리스,5,31.91,202002,17,"        24,500",2019
오피스텔,서울특별시 동대문구 장안동415-10,천호대로 385,글로벌팰리스,5,33.13,202002,19,"        25,800",2019
오피스텔,서울특별시 동대문구 장안동415-10,천호대로 385,글로벌팰리스,5,35.68,202002,26,"        25,000",2019
오피스텔,서울특별시 동대문구 장안동415-10,천호대로 385,글로벌팰리스,5,35.04,202003,20,"        25,300",2019
오피스텔,서울특별시 동대문구 장안동415-10,천호대로 385,글로벌팰리스,7,35.04,202004,2,"        25,600",2019
오피스텔,서울특별시 동대문구 장안동415-10,천호대로 385,글로벌팰리스,5,31.71,202004,9,"        24,700",2019
오피스텔,서울특별시 동대문구 장안동415-10,천호대로 385,글로벌팰리스,9,31.52,202004,30,"        25,200",2019
오피스텔,서울특별시 동대문구 장안동415-10,천호대로 385,글로벌팰리스,9,34.06,202005,10,"        26,000",2019
오피스텔,서울특별시 동대문구 장안동415-10,천호대로 385,글로벌팰리스,6,31.52,202005,18,"        24,900",2019
오피스텔,서울특별시 동대문구 장안동415-10,천호대로 385,글로벌팰리스,6,31.71,202005,19,"        24,700",2019
오피스텔,서울특별시 동대문구 장안동415-10,천호대로 385,글로벌팰리스,4,31.52,202006,22,"        24,000",2019
오피스텔,서울특별시 동대문구 장안동415-10,천호대로 385,글로벌팰리스,8,34.06,202007,6,"        26,000",2019
오피스텔,서울특별시 동대문구 장안동415-10,천호대로 385,글로벌팰리스,7,34.06,202007,8,"        25,700",2019
오피스텔,서울특별시 동대문구 장안동415-10,천호대로 385,글로벌팰리스,4,31.71,202009,10,"        24,500",2019
오피스텔,서울특별시 동대문구 장안동415-10,천호대로 385,글로벌팰리스,7,31.71,202010,15,"        25,200",2019
오피스텔,서울특별시 동대문구 장안동415-10,천호대로 385,글로벌팰리스,8,31.71,202010,19,"        24,700",2019
오피스텔,서울특별시 동대문구 장안동415-10,천호대로 385,글로벌팰리스,6,34.06,202010,22,"        25,700",2019
오피스텔,서울특별시 동대문구 장안동337-3,장한로26다길 13,르.메이에르 장안타운 3차,1,24.79,202011,20,"         7,700",2005
오피스텔,서울특별시 동대문구 장안동342-3,장한로26나길 13,르.메이에르 장안타운 6차,2,62,202002,7,"        18,000",2005
오피스텔,서울특별시 동대문구 장안동342-11,장한로26다길 24,르.메이에르 장안타운Ⅱ,2,24.19,202006,3,"         8,400",2005
오피스텔,서울특별시 동대문구 장안동342-11,장한로26다길 24,르.메이에르 장안타운Ⅱ,2,25.96,202012,22,"         7,800",2005
오피스텔,서울특별시 동대문구 장안동313-8,장한로28가길 115,르.메이에르장안타운7차,2,38.79,202009,17,"        14,000",2005
오피스텔,서울특별시 동대문구 장안동337-1,장한로26길 40,마하나임,8,58.17,202001,10,"        32,200",2019
오피스텔,서울특별시 동대문구 장안동337-1,장한로26길 40,마하나임,5,56.99,202001,14,"        31,200",2019
오피스텔,서울특별시 동대문구 장안동337-1,장한로26길 40,마하나임,7,58.17,202001,16,"        32,200",2019
오피스텔,서울특별시 동대문구 장안동337-1,장한로26길 40,마하나임,3,56.99,202001,22,"        31,200",2019
오피스텔,서울특별시 동대문구 장안동337-1,장한로26길 40,마하나임,4,56.99,202001,22,"        31,200",2019
오피스텔,서울특별시 동대문구 장안동337-1,장한로26길 40,마하나임,4,58.17,202001,29,"        31,200",2019
오피스텔,서울특별시 동대문구 장안동337-1,장한로26길 40,마하나임,6,51.59,202002,3,"        28,900",2019
오피스텔,서울특별시 동대문구 장안동337-1,장한로26길 40,마하나임,7,51.59,202002,7,"        30,200",2019
오피스텔,서울특별시 동대문구 장안동337-1,장한로26길 40,마하나임,5,55.29,202002,14,"        30,800",2019
오피스텔,서울특별시 동대문구 장안동337-1,장한로26길 40,마하나임,2,51.59,202002,14,"        28,000",2019
오피스텔,서울특별시 동대문구 장안동337-1,장한로26길 40,마하나임,3,58.17,202003,30,"        31,400",2019
오피스텔,서울특별시 동대문구 장안동337-1,장한로26길 40,마하나임,4,51.59,202003,31,"        28,900",2019
오피스텔,서울특별시 동대문구 장안동337-1,장한로26길 40,마하나임,11,56.99,202004,13,"        30,800",2019
오피스텔,서울특별시 동대문구 장안동337-1,장한로26길 40,마하나임,5,51.59,202004,17,"        28,900",2019
오피스텔,서울특별시 동대문구 장안동365-4,장한로20길 7,서희스타힐스,4,34.67,202004,30,"        15,000",2013
오피스텔,서울특별시 동대문구 장안동365-4,장한로20길 7,서희스타힐스,5,33.05,202007,31,"        15,000",2013
오피스텔,서울특별시 동대문구 장안동365-4,장한로20길 7,서희스타힐스,5,41.45,202007,31,"        20,000",2013
오피스텔,서울특별시 동대문구 장안동365-4,장한로20길 7,서희스타힐스,2,32.55,202007,31,"        15,000",2013
오피스텔,서울특별시 동대문구 장안동365-4,장한로20길 7,서희스타힐스,4,33.05,202009,7,"        15,000",2013
오피스텔,서울특별시 동대문구 장안동365-4,장한로20길 7,서희스타힐스,3,51.05,202012,26,"        21,000",2013
오피스텔,서울특별시 동대문구 장안동344-5,장한로26나길 16,선일크라시아,2,40.26,202006,8,"        13,300",2008
오피스텔,서울특별시 동대문구 장안동344-5,장한로26나길 16,선일크라시아,3,40.62,202012,8,"        13,000",2008
오피스텔,서울특별시 동대문구 장안동344-5,장한로26나길 16,선일크라시아,1,65.64,202012,15,"        13,000",2008
오피스텔,서울특별시 동대문구 장안동416-2,한천로2길 94,슈프림오피스텔,7,24.53,202002,19,"        13,700",2012
오피스텔,서울특별시 동대문구 장안동416-2,한천로2길 94,슈프림오피스텔,9,24.53,202005,22,"        12,000",2012
오피스텔,서울특별시 동대문구 장안동416-2,한천로2길 94,슈프림오피스텔,11,24.53,202006,11,"        13,400",2012
오피스텔,서울특별시 동대문구 장안동416-2,한천로2길 94,슈프림오피스텔,7,24.53,202007,16,"        13,400",2012
오피스텔,서울특별시 동대문구 장안동416-2,한천로2길 94,슈프림오피스텔,12,24.53,202011,1,"        13,000",2012
오피스텔,서울특별시 동대문구 장안동416-2,한천로2길 94,슈프림오피스텔,6,24.53,202011,11,"        11,000",2012
오피스텔,서울특별시 동대문구 장안동416-2,한천로2길 94,슈프림오피스텔,7,24.53,202012,14,"        12,750",2012
오피스텔,서울특별시 동대문구 장안동431-5,천호대로83길 32,신부파스칼텔,10,23.46,202002,1,"         8,500",2003
오피스텔,서울특별시 동대문구 장안동431-5,천호대로83길 32,신부파스칼텔,8,23.46,202008,7,"         7,500",2003
오피스텔,서울특별시 동대문구 장안동431-5,천호대로83길 32,신부파스칼텔,5,23.94,202008,8,"         8,300",2003
오피스텔,서울특별시 동대문구 장안동373-1,장한로 99,양우 내안애 애플,16,18.64,202002,17,"        10,500",2014
오피스텔,서울특별시 동대문구 장안동373-1,장한로 99,양우 내안애 애플,10,18.64,202002,29,"        10,250",2014
오피스텔,서울특별시 동대문구 장안동415-1,천호대로77길 10,양지 쉐르빌아파트,2,68.65,202010,19,"        33,000",2016
오피스텔,서울특별시 동대문구 장안동381-1,한천로24길 70,우민에뜨와르오피스텔,9,32.85,202003,7,"        12,800",2009
오피스텔,서울특별시 동대문구 장안동381-1,한천로24길 70,우민에뜨와르오피스텔,14,36.31,202007,2,"        13,750",2009
오피스텔,서울특별시 동대문구 장안동381-1,한천로24길 70,우민에뜨와르오피스텔,4,55.14,202008,12,"        19,000",2009
오피스텔,서울특별시 동대문구 장안동381-1,한천로24길 70,우민에뜨와르오피스텔,5,36.62,202009,4,"        13,900",2009
오피스텔,서울특별시 동대문구 장안동381-1,한천로24길 70,우민에뜨와르오피스텔,5,36.62,202009,16,"        13,000",2009
오피스텔,서울특별시 동대문구 장안동381-1,한천로24길 70,우민에뜨와르오피스텔,4,39.27,202012,8,"        12,000",2009
오피스텔,서울특별시 동대문구 장안동381-1,한천로24길 70,우민에뜨와르오피스텔,8,34.95,202012,31,"        12,000",2009
오피스텔,서울특별시 동대문구 장안동344-11,장한로26나길 14,우정 A,6,47.95,202011,4,"        20,000",2003
오피스텔,서울특별시 동대문구 장안동431-7,천호대로83길 34,장안 루아르 오피스텔,9,20.2,202007,9,"        10,500",2012
오피스텔,서울특별시 동대문구 장안동431-7,천호대로83길 34,장안 루아르 오피스텔,11,21.5,202009,14,"         9,900",2012
오피스텔,서울특별시 동대문구 장안동431-7,천호대로83길 34,장안 루아르 오피스텔,11,18.92,202011,26,"         9,450",2012
오피스텔,서울특별시 동대문구 장안동431-7,천호대로83길 34,장안 루아르 오피스텔,6,18.92,202012,8,"         9,300",2012
오피스텔,서울특별시 동대문구 장안동371-1,장한로 119,장안 삼성쉐르빌,5,84.5,202005,21,"        32,500",2002
오피스텔,서울특별시 동대문구 장안동371-1,장한로 119,장안 삼성쉐르빌,4,61.53,202008,18,"        22,900",2002
오피스텔,서울특별시 동대문구 장안동371-1,장한로 119,장안 삼성쉐르빌,5,43.1,202011,5,"        15,400",2002
오피스텔,서울특별시 동대문구 장안동371-1,장한로 119,장안 삼성쉐르빌,4,58.8,202012,30,"        21,000",2002
오피스텔,서울특별시 동대문구 장안동371-1,장한로 119,장안 삼성쉐르빌,5,47.58,202012,31,"        16,000",2002
오피스텔,서울특별시 동대문구 장안동371-4,장한로 121,장안동 퍼스티지 더올림,3,23.25,202008,14,"        17,301",2020
오피스텔,서울특별시 동대문구 장안동371-4,장한로 121,장안동 퍼스티지 더올림,12,17.77,202008,14,"        14,593",2020
오피스텔,서울특별시 동대문구 장안동374-1,장한로 85,장안현대벤처빌,7,43.42,202001,8,"        16,850",2004
오피스텔,서울특별시 동대문구 장안동374-1,장한로 85,장안현대벤처빌,17,32.24,202001,15,"        13,300",2004
오피스텔,서울특별시 동대문구 장안동374-1,장한로 85,장안현대벤처빌,18,43.42,202001,28,"        17,900",2004
오피스텔,서울특별시 동대문구 장안동374-1,장한로 85,장안현대벤처빌,7,43.42,202003,5,"        17,000",2004
오피스텔,서울특별시 동대문구 장안동374-1,장한로 85,장안현대벤처빌,11,28.49,202003,7,"        11,900",2004
오피스텔,서울특별시 동대문구 장안동374-1,장한로 85,장안현대벤처빌,12,28.49,202003,14,"        12,400",2004
오피스텔,서울특별시 동대문구 장안동374-1,장한로 85,장안현대벤처빌,14,43.42,202003,14,"        17,500",2004
오피스텔,서울특별시 동대문구 장안동374-1,장한로 85,장안현대벤처빌,12,28.49,202003,21,"        12,000",2004
오피스텔,서울특별시 동대문구 장안동374-1,장한로 85,장안현대벤처빌,6,32.24,202003,25,"        10,500",2004
오피스텔,서울특별시 동대문구 장안동374-1,장한로 85,장안현대벤처빌,18,43.42,202003,27,"        18,000",2004
오피스텔,서울특별시 동대문구 장안동374-1,장한로 85,장안현대벤처빌,18,32.24,202004,3,"        13,000",2004
오피스텔,서울특별시 동대문구 장안동374-1,장한로 85,장안현대벤처빌,5,32.24,202004,11,"        12,900",2004
오피스텔,서울특별시 동대문구 장안동374-1,장한로 85,장안현대벤처빌,9,32.24,202004,15,"        13,000",2004
오피스텔,서울특별시 동대문구 장안동374-1,장한로 85,장안현대벤처빌,3,35.98,202004,29,"        12,900",2004
오피스텔,서울특별시 동대문구 장안동374-1,장한로 85,장안현대벤처빌,6,43.42,202005,13,"        17,500",2004
오피스텔,서울특별시 동대문구 장안동374-1,장한로 85,장안현대벤처빌,6,32.24,202005,23,"        11,900",2004
오피스텔,서울특별시 동대문구 장안동374-1,장한로 85,장안현대벤처빌,8,28.49,202006,13,"        12,000",2004
오피스텔,서울특별시 동대문구 장안동374-1,장한로 85,장안현대벤처빌,3,32.24,202006,23,"        12,000",2004
오피스텔,서울특별시 동대문구 장안동374-1,장한로 85,장안현대벤처빌,9,43.42,202007,3,"        17,950",2004
오피스텔,서울특별시 동대문구 장안동374-1,장한로 85,장안현대벤처빌,19,35.98,202007,7,"        15,000",2004
오피스텔,서울특별시 동대문구 장안동374-1,장한로 85,장안현대벤처빌,5,32.24,202007,15,"        12,000",2004
오피스텔,서울특별시 동대문구 장안동374-1,장한로 85,장안현대벤처빌,11,28.49,202007,15,"        12,400",2004
오피스텔,서울특별시 동대문구 장안동374-1,장한로 85,장안현대벤처빌,3,28.49,202008,24,"        11,800",2004
오피스텔,서울특별시 동대문구 장안동374-1,장한로 85,장안현대벤처빌,10,43.42,202009,4,"        17,300",2004
오피스텔,서울특별시 동대문구 장안동374-1,장한로 85,장안현대벤처빌,13,43.42,202009,12,"        18,000",2004
