지역코드,건물명,주소,층,거래일,거래금액,면적,건축년도,평,보증금,월세
11740,다성 이즈빌, 천호동 167-57,6층,2020 1 6,"14,500/0",14.91,2019,4.5,"14,500",0
11740,두산위브센티움, 천호동 414,21층,2020 1 6,"15,000/0",31.65,2004,9.6,"15,000",0
11740,두산위브센티움, 천호동 414,12층,2020 1 6,"14,500/0",31.37,2004,9.5,"14,500",0
11740,신구오피스텔, 천호동 151-2,7층,2020 1 7,"13,000/0",43.29,1997,13.1,"13,000",0
11740,다성이즈빌, 천호동 167-2,3층,2020 1 7,"17,000/0",23.76,2016,7.2,"17,000",0
11740,선경오피스텔, 천호동 165-1,3층,2020 1 8,"9,000/0",20.24,2002,6.1,"9,000",0
11740,오피스텔 트레벨, 천호동 451-20,9층,2020 1 8,"14,000/0",28.43,2003,8.6,"14,000",0
11740,두산위브센티움, 천호동 414,10층,2020 1 8,"5,000/40",33.81,2004,10.2,"5,000",40
11740,힐탑프라자, 천호동 449-49,8층,2020 1 8,"8,800/0",20.48,1994,6.2,"8,800",0
11740,케이디천호, 천호동 167-147,4층,2020 1 8,"21,900/0",44.7,2015,13.5,"21,900",0
11740,엘림스퀘어, 천호동 452-5,7층,2020 1 9,"18,900/0",20.64,2018,6.2,"18,900",0
11740,더존예가, 천호동 167-134,2층,2020 1 9,"22,000/0",44.23,2015,13.4,"22,000",0
11740,강동 상떼빌, 천호동 450,3층,2020 1 9,"40,000/0",91.25,2007,27.6,"40,000",0
11740,	(431-5)	, 천호동 431-5,9층,2020 1 9,500/50,27.45,2004,8.3,500,50
11740,다성 이즈빌, 천호동 167-97,4층,2020 1 10,"24,000/0",38.46,2017,11.6,"24,000",0
11740,더존예가, 천호동 167-134,8층,2020 1 10,"22,000/0",41.32,2015,12.5,"22,000",0
11740,천호역 한강 푸르지오시티, 천호동 425-3,15층,2020 1 10,500/70,27.44,2015,8.3,500,70
11740,성우스타팰리스, 천호동 163-30,2층,2020 1 11,"21,000/0",38.89,2017,11.8,"21,000",0
11740,다성 이즈빌, 천호동 167-57,5층,2020 1 11,"14,500/0",14.91,2019,4.5,"14,500",0
11740,더존캐슬, 천호동 167-156,5층,2020 1 12,"28,000/0",48.85,2016,14.8,"28,000",0
11740,천호역 한강 푸르지오시티, 천호동 425-3,14층,2020 1 13,"4,000/50",26.27,2015,7.9,"4,000",50
11740,현일 디와이디, 천호동 163-7,13층,2020 1 13,"17,000/0",12.26,2019,3.7,"17,000",0
11740,한성하우징, 천호동 155-3,6층,2020 1 15,"12,000/0",39.33,2002,11.9,"12,000",0
11740,대우 한강 베네시티, 천호동 425-5,7층,2020 1 15,"13,000/40",40.4,2007,12.2,"13,000",40
11740,강동 상떼빌, 천호동 450,2층,2020 1 16,"25,000/0",49.86,2007,15.1,"25,000",0
11740,정암하이빌, 천호동 161-17,3층,2020 1 16,"10,000/0",23.12,2003,7.0,"10,000",0
11740,S.I 팰리스, 천호동 163-15,7층,2020 1 17,"30,000/0",41.9,2020,12.7,"30,000",0
11740,신구오피스텔, 천호동 151-2,10층,2020 1 18,"13,500/0",43.29,1997,13.1,"13,500",0
11740,대동피렌체리버, 천호동 442-34,4층,2020 1 18,"15,000/0",31.08,2004,9.4,"15,000",0
11215,정익제이타워1차, 중곡동 639-4,12층,2020 1 11,"3,780/55",15.73,2018,4.8,"3,780",55
11215,리아리움더언타워, 중곡동 157-17,10층,2020 1 11,"3,000/55",15.56,2017,4.7,"3,000",55
11215,아지(AZ)0213, 중곡동 648-14,4층,2020 1 14,"1,000/60",20.44,2015,6.2,"1,000",60
11215,정익제이타워1차, 중곡동 639-4,11층,2020 1 14,"1,000/70",15.9,2018,4.8,"1,000",70
11215,정익제이타워1차, 중곡동 639-4,7층,2020 1 17,"17,000/0",16.22,2018,4.9,"17,000",0
11215,정익제이타워1차, 중곡동 639-4,5층,2020 1 18,"3,000/55",16.22,2018,4.9,"3,000",55
11215,정익제이타워1차, 중곡동 639-4,3층,2020 1 18,"16,500/0",16.37,2018,5.0,"16,500",0
11215,정익제이타워1차, 중곡동 639-4,4층,2020 1 20,"4,000/50",16.37,2018,5.0,"4,000",50
11215,정익제이타워1차, 중곡동 639-4,3층,2020 1 28,"3,000/57",15.9,2018,4.8,"3,000",57
11215,(222-7), 능동 222-7,3층,2020 1 6,"12,000/15",20.94,2017,6.3,"12,000",15
11215,군자 아델리제, 능동 222-2,9층,2020 1 7,"25,000/0",22.98,2019,7.0,"25,000",0
11215,(222-7), 능동 222-7,3층,2020 1 17,"10,000/35",31.74,2017,9.6,"10,000",35
11200,노블리안, 상왕십리동 750,10층,2020 1 6,"15,000/0",30.81,2003,9.3,"15,000",0
11200,노블리안, 상왕십리동 750,9층,2020 1 7,"15,000/0",30.81,2003,9.3,"15,000",0
11200,노블리안, 상왕십리동 750,7층,2020 1 8,"1,000/60",25.74,2003,7.8,"1,000",60
11200,노블리안, 상왕십리동 750,12층,2020 1 14,"10,000/20",30.81,2003,9.3,"10,000",20
11200,노블리안, 상왕십리동 750,14층,2020 1 14,"13,000/0",25.74,2003,7.8,"13,000",0
11200,노블리안, 상왕십리동 750,14층,2020 1 16,"15,000/0",30.81,2003,9.3,"15,000",0
11200,노블리안, 상왕십리동 750,10층,2020 1 18,"1,000/60",25.74,2003,7.8,"1,000",60
11200,노블리안, 상왕십리동 750,10층,2020 1 18,"15,000/0",30.81,2003,9.3,"15,000",0
11200,노블리안, 상왕십리동 750,8층,2020 1 21,"10,000/20",30.81,2003,9.3,"10,000",20
11200,노블리안, 상왕십리동 750,7층,2020 1 21,"10,000/20",30.81,2003,9.3,"10,000",20
11200,노블리안, 상왕십리동 750,3층,2020 1 22,"7,100/35",30.81,2003,9.3,"7,100",35
11200,노블리안, 상왕십리동 750,10층,2020 1 23,"15,000/0",30.81,2003,9.3,"15,000",0
11200,노블리안, 상왕십리동 750,7층,2020 1 29,"10,000/20",30.81,2003,9.3,"10,000",20
11200,센트라스, 하왕십리동 1070,14층,2020 1 3,"24,000/0",32.53,2016,9.8,"24,000",0
11200,리오파크 오피스텔, 하왕십리동 898-2,8층,2020 1 4,"3,000/45",22.97,2011,6.9,"3,000",45
11200,리오파크 오피스텔, 하왕십리동 898-2,7층,2020 1 4,"2,000/50",22.82,2011,6.9,"2,000",50
11200,리오파크 오피스텔, 하왕십리동 898-2,10층,2020 1 6,"1,000/60",22.82,2011,6.9,"1,000",60
11200,동인드림힐스, 하왕십리동 890-181,12층,2020 1 6,"18,000/0",19.24,2017,5.8,"18,000",0
11200,센트라스, 하왕십리동 1070,8층,2020 1 7,"1,000/84",31.01,2016,9.4,"1,000",84
11200,동인 레반트 오피스텔, 하왕십리동 903-3,11층,2020 1 8,"1,000/65",27.54,2005,8.3,"1,000",65
11200,센트라스, 하왕십리동 1070,20층,2020 1 9,"21,100/0",29.16,2016,8.8,"21,100",0
11200,센트라스, 하왕십리동 1070,10층,2020 1 10,"28,000/0",32.53,2016,9.8,"28,000",0
11200,리오파크 오피스텔, 하왕십리동 898-2,6층,2020 1 11,"1,000/60",22.11,2011,6.7,"1,000",60
11200,왕십리 모노퍼스 주상복합, 하왕십리동 286-2,17층,2020 1 11,"20,000/0",38.67,2009,11.7,"20,000",0
11200,센트라스, 하왕십리동 1070,17층,2020 1 11,"22,000/0",31.01,2016,9.4,"22,000",0
11200,센트라스, 하왕십리동 1070,16층,2020 1 14,"7,000/66",31.01,2016,9.4,"7,000",66
11200,동인 레반트 오피스텔, 하왕십리동 903-3,10층,2020 1 14,"14,000/0",27.54,2005,8.3,"14,000",0
11200,센트라스, 하왕십리동 1070,17층,2020 1 16,"1,500/90",32.53,2016,9.8,"1,500",90
11200,센트라스, 하왕십리동 1070,11층,2020 1 18,"25,000/0",32.53,2016,9.8,"25,000",0
11200,리오파크 오피스텔, 하왕십리동 898-2,7층,2020 1 18,"3,000/43",22.97,2011,6.9,"3,000",43
11200,센트라스, 하왕십리동 1070,10층,2020 1 18,"1,000/100",32.53,2016,9.8,"1,000",100
11200,동인 레반트 오피스텔, 하왕십리동 903-3,3층,2020 1 21,"1,000/75",33.34,2005,10.1,"1,000",75
11200,센트라스, 하왕십리동 1070,9층,2020 1 22,"1,000/93",31.01,2016,9.4,"1,000",93
11200,센트라스, 하왕십리동 1070,13층,2020 1 28,"1,000/87",31.01,2016,9.4,"1,000",87
11200,동인드림힐스, 하왕십리동 890-181,13층,2020 1 30,"5,000/50",19.24,2017,5.8,"5,000",50
11200,뉴센트빌, 홍익동 125-1,5층,2020 1 7,"31,000/0",40.49,2018,12.2,"31,000",0
11200,비앤리베스텔, 홍익동 146-1,10층,2020 1 31,"15,750/0",16.74,2018,5.1,"15,750",0
11200,신한넥스텔, 도선동 14,12층,2020 1 2,500/40,19.63,1998,5.9,500,40
11200,W에비뉴타워, 도선동 46,6층,2020 1 11,"10,000/49",23.32,2018,7.1,"10,000",49
11200,한성아펠타워, 도선동 53,7층,2020 1 11,"25,200/0",23.58,2017,7.1,"25,200",0
11200,렉스오피스텔, 도선동 268,9층,2020 1 16,"2,000/70",21.37,2018,6.5,"2,000",70
11200,한성아펠타워, 도선동 53,7층,2020 1 18,"3,000/80",23.61,2017,7.1,"3,000",80
11200,한성아펠타워, 도선동 53,7층,2020 1 18,"3,000/79",23.61,2017,7.1,"3,000",79
11200,렉스오피스텔, 도선동 268,9층,2020 1 23,"2,000/70",21.49,2018,6.5,"2,000",70
11200,트레저힐스, 마장동 775-2,2층,2020 1 20,"18,300/0",26.97,2018,8.2,"18,300",0
11200,트레저힐스, 마장동 775-4,4층,2020 1 21,"22,000/0",27.92,2018,8.4,"22,000",0
11200,트레저힐스, 마장동 775-4,3층,2020 1 30,"20,000/0",24.65,2018,7.5,"20,000",0
11200,서울숲 더샵, 행당동 377,2층,2020 1 4,"2,000/120",35.21,2014,10.7,"2,000",120
11200,성동샤르망, 행당동 192-29,12층,2020 1 4,"2,000/55",24.84,2004,7.5,"2,000",55
11200,왕십리 큐브스테이트, 행당동 286-25,3층,2020 1 5,"15,000/0",16.37,2018,5.0,"15,000",0
11200,성동샤르망, 행당동 192-29,11층,2020 1 6,"1,000/60",24.84,2004,7.5,"1,000",60
11200,성동샤르망, 행당동 192-29,12층,2020 1 6,"1,000/60",24.84,2004,7.5,"1,000",60
11200,왕십리역이스타빌, 행당동 287-15,7층,2020 1 7,"1,000/60",21.91,2006,6.6,"1,000",60
11200,성동샤르망, 행당동 192-29,7층,2020 1 14,"3,000/50",24.84,2004,7.5,"3,000",50
11200,왕십리역이스타빌, 행당동 287-15,6층,2020 1 14,"15,000/0",21.91,2006,6.6,"15,000",0
11200,성동샤르망, 행당동 192-29,10층,2020 1 17,"2,000/60",27.6,2004,8.3,"2,000",60
11200,왕십리역이스타빌, 행당동 287-15,14층,2020 1 18,"1,000/75",29.43,2006,8.9,"1,000",75
11200,왕십리 큐브스테이트, 행당동 286-25,2층,2020 1 27,"1,000/65",16.33,2018,4.9,"1,000",65
11200,서울숲 더샵, 행당동 377,3층,2020 1 28,"25,000/34",32.49,2014,9.8,"25,000",34
11200,왕십리역이스타빌, 행당동 287-15,10층,2020 1 29,"1,000/65",21.91,2006,6.6,"1,000",65
11200,(286-24), 행당동 286-24,5층,2020 1 31,"6,000/70",27.92,2020,8.4,"6,000",70
11200,금호힐오피스텔, 금호동1가 1755,5층,2020 1 17,"11,000/25",29.97,2002,9.1,"11,000",25
11200,금호힐오피스텔, 금호동1가 1755,3층,2020 1 20,"1,000/50",27.35,2002,8.3,"1,000",50
11200,이에스에이리버하우스, 성수동1가 13-12,3층,2020 1 2,"1,000/90",39.15,2004,11.8,"1,000",90
11200,서울숲 다세대 오피스텔, 성수동1가 656-28,4층,2020 1 2,"25,000/0",53.55,2013,16.2,"25,000",0
11200,Biz-Well 성수, 성수동1가 33-21,8층,2020 1 2,"12,000/0",26.67,2004,8.1,"12,000",0
11200,이에스에이리버하우스, 성수동1가 13-12,8층,2020 1 2,"3,000/75",39.15,2004,11.8,"3,000",75
11200,이에스에이리버하우스, 성수동1가 13-12,12층,2020 1 6,"36,300/0",63.74,2004,19.3,"36,300",0
11200,성수 그린빌, 성수동1가 685-54,8층,2020 1 7,"17,000/0",34.59,2004,10.5,"17,000",0
11200,성수동 뉴타운오피스텔, 성수동1가 72-69,2층,2020 1 9,"16,000/0",30.02,2003,9.1,"16,000",0
11200,뚝섬리버빌, 성수동1가 13-117,7층,2020 1 11,"18,500/0",34.78,2005,10.5,"18,500",0
11200,Biz-Well 성수, 성수동1가 33-21,2층,2020 1 11,"1,000/50",19.08,2004,5.8,"1,000",50
11200,성수 그린빌, 성수동1가 685-54,6층,2020 1 11,"16,000/0",66.0,2004,20.0,"16,000",0
11200,이에스에이리버하우스, 성수동1가 13-12,10층,2020 1 14,"23,000/0",39.15,2004,11.8,"23,000",0
11200,Biz-Well 성수, 성수동1가 33-21,7층,2020 1 16,"1,000/60",26.67,2004,8.1,"1,000",60
11200,성수 그린빌, 성수동1가 685-54,8층,2020 1 16,"17,500/0",36.0,2004,10.9,"17,500",0
11200,Biz-Well 성수, 성수동1가 33-21,7층,2020 1 23,"1,000/55",24.69,2004,7.5,"1,000",55
11200,뚝섬리버빌, 성수동1가 13-117,5층,2020 1 30,"1,000/75",34.78,2005,10.5,"1,000",75
11200,성원상떼뷰오피스텔, 성수동2가 277-37,5층,2020 1 4,"4,000/40",28.08,2003,8.5,"4,000",40
11200,B동, 성수동2가 255-7,2층,2020 1 9,"14,330/0",29.53,2017,8.9,"14,330",0
11200,성수아카데미타워, 성수동2가 277-17,18층,2020 1 16,"1,000/60",32.67,1998,9.9,"1,000",60
11200,성원상떼뷰오피스텔, 성수동2가 277-37,10층,2020 1 16,"12,500/0",28.08,2003,8.5,"12,500",0
11200,(299-134), 성수동2가 299-134,3층,2020 1 17,"23,000/5",39.78,2017,12.0,"23,000",5
11200,성원상떼뷰오피스텔, 성수동2가 277-37,5층,2020 1 17,"13,500/0",28.08,2003,8.5,"13,500",0
11200,성수동램킨중흥S클래스오피스텔, 성수동2가 277-101,8층,2020 1 18,"1,000/57",18.33,2013,5.5,"1,000",57
11200,성수동램킨중흥S클래스오피스텔, 성수동2가 277-101,3층,2020 1 20,"1,000/57",18.33,2013,5.5,"1,000",57
11200,(299-134), 성수동2가 299-134,3층,2020 1 20,"5,000/80",40.2,2017,12.2,"5,000",80
11200,성원상떼뷰오피스텔, 성수동2가 277-37,4층,2020 1 21,"1,000/60",28.08,2003,8.5,"1,000",60
11200,성원상떼뷰오피스텔, 성수동2가 277-37,2층,2020 1 28,"12,500/0",24.84,2003,7.5,"12,500",0
11200,성수동 아스테리아, 성수동2가 278-29,2층,2020 1 28,"33,000/0",84.76,2007,25.6,"33,000",0
11200,성원상떼뷰오피스텔, 성수동2가 277-37,3층,2020 1 29,"3,000/50",28.08,2003,8.5,"3,000",50
11200,송정동센스빌오피스텔, 송정동 81-16,3층,2020 1 22,"12,000/7",30.92,2003,9.4,"12,000",7
11200,서희스타힐스리버파크, 용답동 238-12,6층,2020 1 1,"13,500/0",21.9,2016,6.6,"13,500",0
11200,서희스타힐스리버파크, 용답동 238-12,10층,2020 1 2,"2,000/48",20.21,2016,6.1,"2,000",48
11200,어반 오피스텔, 용답동 229-10,5층,2020 1 3,"2,000/52",16.21,2013,4.9,"2,000",52
11200,서희스타힐스리버파크, 용답동 238-12,13층,2020 1 4,500/60,21.9,2016,6.6,500,60
11200,신창비바패밀리, 용답동 232-1,7층,2020 1 4,"5,000/80",65.01,2006,19.7,"5,000",80
11200,서희스타힐스리버파크, 용답동 238-12,13층,2020 1 6,"14,300/0",21.9,2016,6.6,"14,300",0
11200,서희스타힐스리버파크, 용답동 238-12,9층,2020 1 10,"13,000/0",20.21,2016,6.1,"13,000",0
11200,서희스타힐스리버파크, 용답동 238-12,5층,2020 1 11,"13,500/0",19.88,2016,6.0,"13,500",0
11200,서희스타힐스리버파크, 용답동 238-12,11층,2020 1 11,"13,000/0",20.21,2016,6.1,"13,000",0
11200,오르세오피스텔, 용답동 238-2,7층,2020 1 13,"2,000/60",33.2,2011,10.0,"2,000",60
11200,어반 오피스텔, 용답동 229-10,10층,2020 1 13,"1,000/45",16.21,2013,4.9,"1,000",45
11200,서희스타힐스리버파크, 용답동 238-12,11층,2020 1 18,"14,500/0",21.9,2016,6.6,"14,500",0
11200,서희스타힐스리버파크, 용답동 238-12,4층,2020 1 20,"1,000/50",21.9,2016,6.6,"1,000",50
11200,신창비바패밀리, 용답동 232-1,6층,2020 1 21,"24,000/0",60.59,2006,18.3,"24,000",0
11200,오르세오피스텔, 용답동 238-2,5층,2020 1 21,"12,000/20",43.55,2011,13.2,"12,000",20
11200,신창비바패밀리, 용답동 232-1,3층,2020 1 22,"3,000/100",65.95,2006,19.9,"3,000",100
11200,서희스타힐스리버파크, 용답동 238-12,4층,2020 1 29,"1,000/55",21.9,2016,6.6,"1,000",55
11200,서희스타힐스리버파크, 용답동 238-12,2층,2020 1 29,500/55,21.9,2016,6.6,500,55
11200,서희스타힐스리버파크, 용답동 238-12,14층,2020 1 30,"14,100/0",21.9,2016,6.6,"14,100",0
11200,서희스타힐스리버파크, 용답동 238-12,2층,2020 1 30,"14,000/0",21.9,2016,6.6,"14,000",0
11200,신창비바패밀리, 용답동 232-1,6층,2020 1 30,"23,000/0",56.0,2006,16.9,"23,000",0
11200,어반 오피스텔, 용답동 229-10,8층,2020 1 31,"1,000/45",16.21,2013,4.9,"1,000",45
11290,(118), 동소문동4가 118,3층,2020 1 18,"1,000/70",17.56,2019,5.3,"1,000",70
11290,아우룸타워(Aurum Tower), 동소문동5가 30,5층,2020 1 16,"5,000/67",21.85,2017,6.6,"5,000",67
11290,돈암동 메트로빌, 동소문동6가 121,7층,2020 1 6,"15,000/0",30.3,2003,9.2,"15,000",0
11290,돈암동 메트로빌, 동소문동6가 121,4층,2020 1 17,"15,000/0",28.47,2003,8.6,"15,000",0
11290,	(345-1)	, 삼선동4가 345-1,8층,2020 1 22,"9,000/30",29.53,2014,8.9,"9,000",30
11290,	(298-7)	, 삼선동5가 298-7,6층,2020 1 6,"13,000/0",21.67,2014,6.6,"13,000",0
11290,	(298-7)	, 삼선동5가 298-7,7층,2020 1 9,"3,000/53",18.6,2014,5.6,"3,000",53
11290,	(298-7)	, 삼선동5가 298-7,10층,2020 1 13,"13,000/0",21.67,2014,6.6,"13,000",0
11290,	(298-7)	, 삼선동5가 298-7,5층,2020 1 14,"5,000/50",21.67,2014,6.6,"5,000",50
11290,	(298-7)	, 삼선동5가 298-7,8층,2020 1 14,"4,000/47",18.6,2014,5.6,"4,000",47
11290,	(298-7)	, 삼선동5가 298-7,7층,2020 1 15,"7,000/0",18.6,2014,5.6,"7,000",0
11290,광남 제니텔, 삼선동5가 298-10,10층,2020 1 18,"3,000/30",27.69,2003,8.4,"3,000",30
11290,동선아르텔, 동선동1가 85-66,6층,2020 1 8,"1,000/45",21.46,2002,6.5,"1,000",45
11290,	(121-5)	, 동선동1가 121-5,5층,2020 1 10,"2,000/55",17.28,2014,5.2,"2,000",55
11290,., 동선동1가 85-65,4층,2020 1 23,"7,000/10",17.72,2013,5.4,"7,000",10
11545,라비앙 케슬, 가산동 147-33,3층,2020 1 2,"11,500/0",23.78,2015,7.2,"11,500",0
11545,몽삐에뜨, 가산동 547-56,3층,2020 1 3,"15,300/0",21.93,2017,6.6,"15,300",0
11545,가산대명벨리온, 가산동 776,5층,2020 1 3,500/50,16.46,2017,5.0,500,50
11545,대명 U타운, 가산동 153-7,6층,2020 1 4,500/45,17.81,2017,5.4,500,45
11545,가산 미소지움, 가산동 550-17,2층,2020 1 4,"3,000/35",16.93,2017,5.1,"3,000",35
11545,세교예지안 7차, 가산동 237-50,7층,2020 1 4,"21,000/0",39.49,2017,11.9,"21,000",0
11545,미라벨, 가산동 142-6,4층,2020 1 5,"23,500/0",38.06,2019,11.5,"23,500",0
11545,세림프라미스, 가산동 140-15,7층,2020 1 5,"17,500/0",22.78,2019,6.9,"17,500",0
11545,가산대명벨리온, 가산동 776,15층,2020 1 5,"11,800/0",16.61,2017,5.0,"11,800",0
11545,가산대명벨리온, 가산동 776,14층,2020 1 5,150/48,16.46,2017,5.0,150,48
11545,G밸리 하우스디 어반, 가산동 535-7,11층,2020 1 5,"16,300/0",19.37,2019,5.9,"16,300",0
11545,가산대명벨리온, 가산동 776,7층,2020 1 6,200/50,16.61,2017,5.0,200,50
11545,G밸리 하우스디 어반, 가산동 535-7,11층,2020 1 6,"16,500/0",19.37,2019,5.9,"16,500",0
11545,세림프라미스, 가산동 140-15,5층,2020 1 7,"17,500/0",23.94,2019,7.2,"17,500",0
11545,G밸리 하우스디 어반, 가산동 535-7,12층,2020 1 7,"16,500/0",19.37,2019,5.9,"16,500",0
11545,몽삐에뜨, 가산동 547-56,3층,2020 1 7,"17,500/0",29.01,2017,8.8,"17,500",0
11545,세림프라미스, 가산동 140-15,5층,2020 1 8,"17,000/0",22.78,2019,6.9,"17,000",0
11545,(143-49), 가산동 143-49,10층,2020 1 8,"5,000/25",19.44,2019,5.9,"5,000",25
11545,가산대명벨리온, 가산동 776,15층,2020 1 9,500/49,16.61,2017,5.0,500,49
11545,가산유미어스오피스텔, 가산동 535-55,13층,2020 1 9,"1,000/55",17.16,2018,5.2,"1,000",55
11545,(143-49), 가산동 143-49,6층,2020 1 9,"3,500/35",19.44,2019,5.9,"3,500",35
11545,가산 미소지움, 가산동 550-17,7층,2020 1 10,"13,000/0",15.93,2017,4.8,"13,000",0
11545,가산대명벨리온, 가산동 776,4층,2020 1 11,"13,000/0",16.61,2017,5.0,"13,000",0
11545,램킨푸르지오시티, 가산동 139-3,8층,2020 1 11,"12,500/0",19.96,2013,6.0,"12,500",0
11545,(143-49), 가산동 143-49,6층,2020 1 11,"3,500/35",19.44,2019,5.9,"3,500",35
11545,이지크라운, 가산동 535-156,7층,2020 1 13,"22,000/0",32.76,2019,9.9,"22,000",0
11545,비즈트위트 바이올렛 5차, 가산동 140-36,3층,2020 1 13,"11,000/0",17.76,2014,5.4,"11,000",0
11545,가산 미소지움, 가산동 550-17,4층,2020 1 13,"11,000/0",15.93,2017,4.8,"11,000",0
11545,(143-49), 가산동 143-49,6층,2020 1 13,"3,500/35",19.44,2019,5.9,"3,500",35
11545,비즈트위트 바이올렛 5차, 가산동 140-36,7층,2020 1 13,"11,000/0",17.76,2014,5.4,"11,000",0
11545,가산 미소지움, 가산동 550-17,6층,2020 1 13,500/50,15.88,2017,4.8,500,50
11545,세림프라미스, 가산동 140-15,5층,2020 1 14,"17,000/0",22.2,2019,6.7,"17,000",0
11545,가산지웰에스테이트, 가산동 140-9,2층,2020 1 14,"13,500/0",25.43,2013,7.7,"13,500",0
11545,G밸리 하우스디 어반, 가산동 535-7,13층,2020 1 14,"16,500/0",19.37,2019,5.9,"16,500",0
11545,가산대명벨리온, 가산동 776,6층,2020 1 15,500/49,16.61,2017,5.0,500,49
11545,신현빌B동, 가산동 235-12,4층,2020 1 15,"24,500/0",35.56,2019,10.8,"24,500",0
11545,(143-49), 가산동 143-49,9층,2020 1 16,"3,000/38",19.44,2019,5.9,"3,000",38
11545,가산 양우 내안애 애플, 가산동 141-2,7층,2020 1 16,"3,000/30",17.35,2013,5.2,"3,000",30
11545,세림프라미스, 가산동 140-15,6층,2020 1 16,"17,000/0",22.2,2019,6.7,"17,000",0
11545,램킨푸르지오시티, 가산동 139-3,5층,2020 1 16,"3,000/40",19.96,2013,6.0,"3,000",40
11545,가산대명벨리온, 가산동 776,16층,2020 1 16,500/50,16.61,2017,5.0,500,50
11545,가산대명벨리온, 가산동 776,14층,2020 1 16,500/50,16.61,2017,5.0,500,50
11545,가산대명벨리온, 가산동 776,5층,2020 1 17,"3,000/35",16.61,2017,5.0,"3,000",35
11545,G밸리 하우스디 어반, 가산동 535-7,11층,2020 1 18,"15,000/0",19.64,2019,5.9,"15,000",0
11545,아이캐슬, 가산동 147-6,7층,2020 1 18,"21,800/0",24.62,2020,7.4,"21,800",0
11545,(143-49), 가산동 143-49,8층,2020 1 18,"3,500/35",19.44,2019,5.9,"3,500",35
11545,가산 미소지움, 가산동 550-17,9층,2020 1 18,"11,550/0",15.93,2017,4.8,"11,550",0
11545,신현빌B동, 가산동 235-12,3층,2020 1 18,"22,500/0",35.7,2019,10.8,"22,500",0
11545,비즈트위트 바이올렛 5차, 가산동 140-36,2층,2020 1 19,"11,000/0",17.76,2014,5.4,"11,000",0
