건물명,주소,위도,경도
예명, 석촌동 253-2,37.49932523,127.1034965
원남, 석촌동 282-12,37.50301461,127.1063631
잠실한솔, 석촌동 285,37.50362497,127.104567
월드, 석촌동 297-28,37.50115583,127.1097939
(54-31), 석촌동 54-31,37.50440832,127.1002476
신부파스카빌, 석촌동 60-2,37.50334089,127.1004501
성내동 로이하우스, 성내동 11-14,37.53663515,127.1266218
포레스(B동), 성내동 111-66,37.53313152,127.1227279
동남드림빌, 성내동 13-15,37.75192642,128.8943153
성내2차e-편한세상, 성내동 137,36.12111394,128.1230019
씨제이나인, 성내동 164-1,37.53582906,127.1313407
에스케이허브진, 성내동 194,37.53518309,127.1325843
코오롱(1차), 성내동 196-8,37.53437961,127.1324071
아이퍼스트빌, 성내동 199-18,37.53426756,127.1345279
한솔애리즈601동, 성내동 199-19,37.53447277,127.1346333
한솔브리즈(199-4), 성내동 199-4,37.53477125,127.133447
라이저강동빌딩, 성내동 244,35.11420472,128.7579538
LIGA, 성내동 244-12,35.95988797,128.9216202
더리빙플러스, 성내동 244-16,37.53438469,127.1349628
한양립스, 성내동 244-5,35.95993914,128.9216029
건영아모리움, 성내동 244-6,37.53422681,127.1356426
늘조은, 성내동 244-8,35.95936211,128.9214452
이안강동, 성내동 25-1,37.7522348,128.8925084
성안마을청구, 성내동 295,35.11098531,128.7565213
현대, 성내동 30-2,36.12607566,128.1191268
신주, 성내동 320-1,35.11138046,128.7517421
SM엘루이, 성내동 379-17,37.53303182,127.1375402
샤인빌(A동), 성내동 382-1,37.53338596,127.1341062
현대상가, 성내동 383-11,37.53327037,127.1329869
비앤비(101동), 성내동 386,35.96262286,128.9198015
우성(102동), 성내동 386-6,37.53221091,127.1343105
우성(104동), 성내동 386-74,37.53235419,127.1342764
우성(101동), 성내동 386-83,37.53203285,127.1342241
일심, 성내동 396-10,35.11324413,128.7496863
한솔애리즈(405-5), 성내동 405-5,37.53123852,127.1334575
한솔파로스, 성내동 405-9,37.53109469,127.1337649
동방, 성내동 407-2,37.53137808,127.1330723
성내웰빙시티, 성내동 410-15,37.53027785,127.132951
한솔애리즈1, 성내동 410-16,37.53017784,127.1333363
중앙하이츠, 성내동 410-2,37.53055181,127.1335116
한강훼미리, 성내동 410-43,37.52975147,127.1338049
둔촌역아치스톤(101동), 성내동 412,37.52972149,127.1344858
태천해오름(412-1), 성내동 412-1,35.1123294,128.7501441
동일상가, 성내동 416-11,37.52835667,127.1350853
한솔애리즈202동, 성내동 417-1,35.11190074,128.7500813
집앤사 비카, 성내동 419,37.52968195,127.1326252
둔촌역청구, 성내동 419-1,35.11166411,128.749998
주성AURA1, 성내동 419-11,37.52920604,127.1323865
동아1, 성내동 419-13,37.52884818,127.1329545
한솔애리즈3차, 성내동 420-2,35.11165383,128.7500752
미랜드프레임빌, 성내동 420-20,37.52990183,127.1311652
태천해오름15차, 성내동 422,35.111806,128.7505022
동아2, 성내동 424-12,37.52824467,127.13319
동영, 성내동 426-21,37.52752166,127.1328445
파크프라자, 성내동 428-2,37.52692972,127.1347161
메이저, 성내동 429-6,37.5258777,127.1341597
삼진, 성내동 433-12,37.52680251,127.1315805
다성이즈빌 아파트, 성내동 434-13,37.52695702,127.1299994
중명, 성내동 434-4,37.5268832,127.1308727
스위트빌(435-10), 성내동 435-10,37.52593696,127.1301529
한독, 성내동 435-2,37.52637627,127.1293174
광남캐스빌(435-7), 성내동 435-7,37.52584963,127.1294626
영진파크빌(437-26), 성내동 437-26,37.52510007,127.1320304
한솔애리즈501동, 성내동 438,35.11258559,128.750696
센츄럴(438-2), 성내동 438-2,37.52528655,127.1325851
센츄럴(438-6), 성내동 438-6,37.52522409,127.1328481
라움, 성내동 439-2,37.52519354,127.1339036
갑지하이린, 성내동 443-21,37.52432415,127.1322246
광남캐스빌(443-26), 성내동 443-26,37.52413641,127.1324408
443-30, 성내동 443-30,37.52411074,127.132958
백룡도원, 성내동 444,37.52473158,127.1316152
강동네스빌, 성내동 444-4,37.52478802,127.1319087
광남벨라스타워, 성내동 445-4,37.523888,127.131495
동남1, 성내동 446-11,37.52444361,127.1304431
동남2, 성내동 446-12,37.52478506,127.1306086
강동다온채, 성내동 447-2,37.5254167,127.12898
타운빌라트, 성내동 447-5,37.52514411,127.1284078
하나플러스, 성내동 448-14,37.52403344,127.1300079
인택스파크뷰, 성내동 448-17,37.52376414,127.1306196
올림픽파크플러스, 성내동 448-18,37.52364039,127.1308991
광남캐스빌(448-5), 성내동 448-5,37.52465863,127.1286423
파크뷰진도맨션, 성내동 452-2,37.52768687,127.1209638
해가든(454-1), 성내동 454-1,35.11376438,128.7506639
대은팰리스뷰, 성내동 454-15,37.52843126,127.1210842
호암아펙스, 성내동 455-3,37.52857241,127.1217852
동원, 성내동 457-4,35.11339715,128.7512556
몽촌토성, 성내동 460,35.11289486,128.7516304
현대제이드, 성내동 460-1,35.11260668,128.7514761
코랜드빌리지, 성내동 465-1,37.52654456,127.12683
운암화인빌102, 성내동 466-1,35.1124708,128.7515214
새한올림픽, 성내동 467-1,35.11231323,128.7515097
현대토파즈, 성내동 468,35.11198738,128.7519329
성내동대성, 성내동 51,35.11547161,128.7650084
중앙, 성내동 513,35.11547118,128.7558271
집앤사 베니아파트, 성내동 542-1,37.52811876,127.1275125
집앤사 비키아파트, 성내동 545-8,37.52749533,127.1287403
성내스테이, 성내동 549-5,37.52821274,127.1258599
다성이즈빌, 성내동 551-4,37.52870757,127.1229732
선광, 성내동 565,37.52720151,127.1266172
성내동삼성아파트, 성내동 590,37.53065645,127.1259396
원다빌2, 성내동 592,37.53337422,127.1277766
영풍마드레빌, 성내동 593,37.52716919,127.123148
한솔브리즈, 성내동 594,37.52488483,127.1299041
코오롱2, 성내동 595,37.53245947,127.1217544
경보그레이스힐, 성내동 596,37.53113858,127.1353488
성내1차e-편한세상, 성내동 598,37.533239,127.1309303
우림루미아트, 성내동 599,37.53295697,127.1353274
성내3차e-편한세상, 성내동 600,37.53533045,127.1284418
하나플러스2, 성내동 601,37.5253377,127.1315902
광남캐스빌3, 성내동 602,37.52599368,127.1270392
신일유토빌(603-0), 성내동 603,37.5231216,127.133351
금광포란재, 성내동 604,37.53525329,127.1276118
파라디아, 성내동 605,37.53185209,127.1228741
올림픽파크한양수자인, 성내동 606,37.52675929,127.1282042
성북좋은, 성북동 179-96,37.5905273,127.0055953
성북, 성북동 348-3,37.59520665,126.9888682
스타팰리스, 성북동1가 115-5,37.59075316,127.0031475
휴아름 스튜디오, 성북동1가 35-22,37.58842274,127.0054353
가좌행복주택, 성산동 134-2,37.56926634,126.913077
세원, 성산동 142-9,37.56857506,126.9074533
한림201동, 성산동 199-15,37.56522125,126.9066514
한림101동, 성산동 199-53,37.56502202,126.9063386
해피존2, 성산동 23-1,37.56578957,126.9150551
삼호빌라트, 성산동 239-25,37.55979112,126.9157987
보영퍼팩트, 성산동 240-5,37.5591795,126.9146983
진흥 하임시티, 성산동 250-43,37.55869931,126.9104162
라인성서, 성산동 25-1,37.55938715,126.911369
상인파크빌, 성산동 271-23,37.5616142,126.9060033
성산시영(선경), 성산동 446,37.57199008,126.9017851
성산시영(유원), 성산동 446,37.57199008,126.9017851
성산시영(대우), 성산동 446,37.57199008,126.9017851
성산임대아파트, 성산동 595,37.56435914,126.9011954
대원, 성산동 596,37.56445955,126.9102583
성산동성, 성산동 597,37.56486267,126.9057908
풍림, 성산동 600,37.56846543,126.912347
성산월드타운대림, 성산동 601,37.56932647,126.9081918
성산2차e-편한세상, 성산동 604,37.56972975,126.9053466
성산동자담이움아파트, 성산동 650,37.55971582,126.9106552
골든빌6차, 성산동 65-2,37.56308679,126.9116379
월드컵아이파크(666-0), 성산동 666,37.56702012,126.9133312
월드컵아이파크(667), 성산동 667,37.56750823,126.9145149
노블에비뉴, 성산동 668,37.56120815,126.9064819
블룸에비뉴, 성산동 669,37.56172006,126.9062881
성산힐아파트, 성산동 81-106,37.56301364,126.9110929
뚝섬현대, 성수동1가 13-157,37.54773268,127.048872
현대그린, 성수동1가 33-2,37.54073303,127.0503677
강변동양, 성수동1가 479-1,37.53771014,127.046323
서울숲 대림, 성수동1가 656-234,37.54200939,127.0455681
동아, 성수동1가 656-320,37.54434832,127.045755
신장미, 성수동1가 656-421,37.54297506,127.0461263
현대, 성수동1가 676-5,37.54821104,127.0410305
성수파크빌, 성수동1가 685-191,37.5482305,127.0396072
갤러리아 포레, 성수동1가 685-696,37.5457826,127.042476
아크로 서울포레스트, 성수동1가 685-700,37.54443644,127.0438536
한진타운, 성수동1가 704,37.54110741,127.0452926
우방, 성수동1가 705,37.55064532,127.0472486
쌍용, 성수동1가 706,37.54957435,127.0471254
서울숲한양현대, 성수동1가 707,37.5455016,127.0479309
동아그린, 성수동1가 708,37.55090115,127.0480156
대우2, 성수동1가 709,37.54847876,127.0500985
LIG건영, 성수동1가 710,37.54037061,127.0451221
금호, 성수동1가 714,37.54193893,127.0504106
중앙하이츠빌, 성수동1가 715,37.54787726,127.0476361
우성, 성수동1가 716,37.54883481,127.050441
태천해오름, 성수동1가 717,37.5479393,127.0494946
트리마제, 성수동1가 718,37.5388393,127.045056
삼익, 성수동2가 223-6,37.5355755,127.058047
대우1, 성수동2가 279-50,37.54538799,127.0653195
우방2, 성수동2가 286,37.54843579,127.0518103
이화101동, 성수동2가 320-2,37.54177258,127.0555843
이화102동, 성수동2가 320-6,37.54161686,127.0555203
강변현대, 성수동2가 400,37.53644053,127.0510058
한신한강, 성수동2가 442,37.53587881,127.0525283
강변임광, 성수동2가 609-2,37.53527139,127.0569494
청구강변1, 성수동2가 712,37.53530538,127.0548014
강변청구3, 성수동2가 745,37.53538356,127.0539514
강변금호타운, 성수동2가 830,37.53530602,127.0575305
금호타운2, 성수동2가 832,37.54359238,127.0531952
신성미소지움, 성수동2가 833,37.53926298,127.057287
현대I-PARK, 성수동2가 834,37.54749222,127.0566341
롯데캐슬파크, 성수동2가 835,37.54614185,127.0558627
서울숲 금강아미움, 성수동2가 836,37.54666022,127.0597569
성수동두산위브, 성수동2가 838,37.53716315,127.0583918
대명루첸, 성수동2가 840,37.53719179,127.0591574
힐스테이트, 성수동2가 843,37.54106079,127.0523528
E-아름다운세상, 성수동2가 846,37.54775064,127.0607876
강남신동아파밀리에1단지, 세곡동 508,37.46417876,127.1004721
강남신동아파밀리에2단지, 세곡동 511,37.4641233,127.1027743
세곡리엔파크(3단지), 세곡동 516,37.46381701,127.1044676
세곡리엔파크(4단지), 세곡동 522,37.46207308,127.102064
강남데시앙파크, 세곡동 525,37.46034535,127.1011634
세곡푸르지오, 세곡동 533,37.46679903,127.0931205
강남엘에이치1단지, 세곡동 579,37.46691816,127.1028256
금호베스트빌, 송정동 103,37.775547,128.9332575
서울숲아이파크, 송정동 104,37.41618454,127.258335
로얄빌리지, 송정동 72-25,37.41604564,127.2613227
건영, 송정동 90,37.77611451,128.9338014
양지쉐르빌아파트, 송정동 97,35.98818223,128.6267894
한양파크뷰, 송파동 100,37.50349988,127.1155981
힐스빌, 송파동 104,37.50392056,127.1134016
에스-탑, 송파동 118-2,37.50702531,127.1128166
한양아파트, 송파동 119,37.50565477,127.1140436
엘에이치송파도시형생활주택, 송파동 12-2,37.50809876,127.1067273
온누리, 송파동 132-4,37.50755411,127.1115978
갑오빌라트, 송파동 14,37.50685931,127.1064367
2차한양아파트, 송파동 151,37.50510557,127.1161944
미성맨션, 송파동 161,37.50595227,127.1193231
송파삼성래미안아파트, 송파동 162,37.50459962,127.118721
현대, 송파동 163-14,37.5035052,127.1178324
금강KCC, 송파동 164,37.50297953,127.1173882
가락삼익맨숀, 송파동 166,37.50395919,127.1211211
한영해시안, 송파동 167-1,37.50319822,127.1189909
SK, 송파동 170,37.50065972,127.1180345
성지, 송파동 171,37.50015779,127.1171224
각산, 송파동 173-1,37.50210201,127.1168898
홍익봄마을, 송파동 173-12,37.50180891,127.1158987
송정, 송파동 187-5,37.49955123,127.1144506
송파, 송파동 194-1,37.50046284,127.1127072
래미안송파파인탑, 송파동 243,37.5025687,127.1199935
현대레이크빌1, 송파동 31-2,37.51071439,127.1069854
경남레이크파크, 송파동 32-1,37.50970822,127.1056948
호수임광, 송파동 33,37.51035261,127.1071428
호수, 송파동 38,37.5101295,127.1084214
대우레이크월드, 송파동 58-1,37.51152434,127.1082006
트윈레이크팰리스빌, 송파동 58-15,37.51109191,127.1076064
레이크해모로, 송파동 58-4,37.51135959,127.1087891
아르누보팰리스, 송파동 7-1,37.50907495,127.1048838
"수정가,나동(17-9)", 수색동 17-9,37.58316067,126.8993666
청구, 수색동 413,37.58069419,126.9009374
대림한숲, 수색동 415-1,37.58678268,126.8997196
진흥엣세벨, 수색동 416-1,37.58534454,126.9001199
수색자이 1단지, 수색동 75,37.57958425,126.8987058
강남 더샵 포레스트, 수서동 537,37.48102807,127.0952058
강남데시앙포레, 수서동 559,37.4809505,127.0912781
삼익, 수서동 708,37.48915419,127.1008706
수서한아름, 수서동 712,37.48954332,127.1039622
신동아, 수서동 736,37.48706359,127.0990421
동익, 수서동 738,37.4854713,127.0969584
까치마을, 수서동 746,37.48478197,127.0876923
삼성, 수서동 747,37.48482948,127.0909068
로얄팰리스스위트, 수송동 85,37.5751159,126.9811147
다경하이빌, 수유동 177-2,37.64099385,127.0265138
청솔, 수유동 178-1,37.6425434,127.0242581
포엠빌, 수유동 190-18,37.64050481,127.025131
크라운빌, 수유동 191-28,37.63937071,127.0264305
영남, 수유동 192-61,37.63889884,127.024863
수유벽산1차, 수유동 205,37.64258609,127.0190251
예도팔라티움, 수유동 223-7,37.63860396,127.0231046
경남아너스빌, 수유동 229-49,37.6379684,127.0242306
우암센스뷰, 수유동 229-50,37.63778078,127.024044
경원북한산휴그린, 수유동 268-17,37.64602621,127.0178534
청솔(269-25), 수유동 269-25,37.64693502,127.0181937
FIRSTVIEW, 수유동 274-3,37.64765147,127.015173
수유다우아트리체, 수유동 279-74,37.64823967,127.0153192
궁전, 수유동 280-14,37.64727544,127.0128807
파크(나), 수유동 282-12,37.6471421,127.0141531
삼성타운, 수유동 338-1,37.64267995,127.0173904
화계맨숀, 수유동 461-13,37.633734,127.0148737
대원쉐르빌(47-13), 수유동 47-13,37.63497436,127.021103
수유프리미어엠, 수유동 48-8,37.63433561,127.0221738
태솔캡슬, 수유동 50-20,37.63274697,127.0219164
삼성쉐르빌(50-31), 수유동 50-31,37.63212558,127.0220314
대림(수유), 수유동 50-75,37.63192125,127.0222236
극동, 수유동 553-61,37.64183795,127.0120265
진안골드밸리, 수유동 562-4,37.64553799,127.0080566
수유벽산2차, 수유동 648,37.64340834,127.0177427
백두골드, 수유동 710-15,37.64804677,127.0218346
수유현대, 수유동 729,37.64543114,127.0185764
래미안수유, 수유동 730,37.64472713,127.0183609
수유삼성(임대), 수유동 730,37.64472713,127.0183609
형인휴아름, 수유동 732,37.63837279,127.0222284
수유역하이씨티, 수유동 733,37.63208567,127.0225461
북한산네이처파크, 수유동 734,37.64626527,127.0098638
한원힐트리움수유, 수유동 738,37.64456473,127.0238698
북한산 스카이뷰아파트, 수유동 739,37.64614475,127.0092735
태솔타운, 수유동 77-9,37.63269835,127.0225345
유경와이케이빌, 수유동 90-3,37.63331328,127.0224361
순화동더샵, 순화동 151,37.56025701,126.9720835
바비엥3, 순화동 215,37.56314542,126.9696676
덕수궁롯데캐슬, 순화동 217,37.56358693,126.9703537
익성씨티하임, 숭인동 1392,37.57371691,127.0227196
종로아인스빌, 숭인동 1392-1,37.57356439,127.0227243
버넷하임1, 숭인동 1421,37.57374606,127.0223676
종로동광모닝스카이, 숭인동 1421-1,37.57344425,127.0223773
숭인한양LEEPS, 숭인동 1421-2,37.57361828,127.0223706
